id,name,price,link,source
4937,"Diall Beige Masking Tape (L)50m (W)24mm, Pack of 3",6.50,https://www.diy.com/departments/diall-beige-masking-tape-l-50m-w-24mm-pack-of-3/5036581094140_BQ.prd,bqProducts.csv
4939,Frogtape Green Masking Tape (L)41.1m (W)48mm,7.78,https://www.diy.com/departments/frogtape-green-masking-tape-l-41-1m-w-48mm/1165839_BQ.prd,bqProducts.csv
4953,SELIT Aluminium Silver Joining Tape (L)50m (W)50mm,5.90,https://www.diy.com/departments/selit-aluminium-silver-joining-tape-l-50m-w-50mm/226869_BQ.prd,bqProducts.csv
4948,"ScotchBlue Blue Masking Tape (L)41m (W)48mm, Pack of 3",17.60,https://www.diy.com/departments/scotchblue-blue-masking-tape-l-41m-w-48mm-pack-of-3/4054596721999_BQ.prd,bqProducts.csv
4940,ScotchBlue Blue Masking Tape (L)41m (W)24mm,4.86,https://www.diy.com/departments/scotchblue-blue-masking-tape-l-41m-w-24mm/4054596515109_BQ.prd,bqProducts.csv
4945,Diall White Double-sided Tape (L)25m (W)50mm,7.38,https://www.diy.com/departments/diall-white-double-sided-tape-l-25m-w-50mm/1638445_BQ.prd,bqProducts.csv
4942,Diall Fibreglass White Joining Tape (L)90m (W)50mm,6.07,https://www.diy.com/departments/diall-fibreglass-white-joining-tape-l-90m-w-50mm/1876144_BQ.prd,bqProducts.csv
4951,Gyproc Fibatape xtreme Fibreglass Orange Joining Tape (L)90m (W)48mm,10.93,https://www.diy.com/departments/gyproc-fibatape-xtreme-fibreglass-orange-joining-tape-l-90m-w-48mm/898483_BQ.prd,bqProducts.csv
4941,Diall Beige Masking Tape (L)50m (W)24mm,3.10,https://www.diy.com/departments/diall-beige-masking-tape-l-50m-w-24mm/1718563_BQ.prd,bqProducts.csv
1520,Diall Aluminium & paper White Joining Tape (L)30m (W)50mm,11.87,https://www.diy.com/departments/diall-aluminium-paper-white-joining-tape-l-30m-w-50mm/1876141_BQ.prd,bqProducts.csv
1633,Diall Aluminium & paper White Joining Tape (L)30m (W)50mm,11.87,https://www.diy.com/departments/diall-aluminium-paper-white-joining-tape-l-30m-w-50mm/1876141_BQ.prd,bqProducts.csv
4594,Rowlinson Rough-sawn edge Timber Railway sleeper (W)200mm (L)1.8m,30.00,https://www.diy.com/departments/rowlinson-rough-sawn-edge-timber-railway-sleeper-w-200mm-l-1-8m/5013856200123_BQ.prd,bqProducts.csv
4592,BSW Timber Railway sleeper (W)200mm (L)1.2m,29.00,https://www.diy.com/departments/bsw-timber-railway-sleeper-w-200mm-l-1-2m/3663602726814_BQ.prd,bqProducts.csv
4597,Grange Timber Railway sleeper (W)200mm (L)1.2m,34.00,https://www.diy.com/departments/grange-timber-railway-sleeper-w-200mm-l-1-2m/3663602726685_BQ.prd,bqProducts.csv
4593,Grange Timber Railway sleeper (W)150mm (L)1.2m,23.00,https://www.diy.com/departments/grange-timber-railway-sleeper-w-150mm-l-1-2m/3663602726791_BQ.prd,bqProducts.csv
4591,Grange Timber Railway sleeper (W)125mm (L)1.2m,25.00,https://www.diy.com/departments/grange-timber-railway-sleeper-w-125mm-l-1-2m/3663602726807_BQ.prd,bqProducts.csv
4596,Grange Timber Railway sleeper (W)125mm (L)1.2m,25.00,https://www.diy.com/departments/grange-timber-railway-sleeper-w-125mm-l-1-2m/3663602726807_BQ.prd,bqProducts.csv
4595,Rowlinson Rough-sawn edge Timber Sleeper (W)200mm (L)2.4m,55.00,https://www.diy.com/departments/rowlinson-rough-sawn-edge-timber-sleeper-w-200mm-l-2-4m/5013856206958_BQ.prd,bqProducts.csv
4599,"Forest Garden Timber Sleeper (W)200mm (L)2.4m, Pack of 4",423.00,https://www.diy.com/departments/forest-garden-timber-sleeper-w-200mm-l-2-4m-pack-of-4/5013053176481_BQ.prd,bqProducts.csv
4598,"Forest Garden Timber Sleeper (W)200mm (L)2.4m, Pack of 2",211.00,https://www.diy.com/departments/forest-garden-timber-sleeper-w-200mm-l-2-4m-pack-of-2/5013053176467_BQ.prd,bqProducts.csv
4600,"Forest Garden Timber Sleeper (W)200mm (L)2.4m, Pack of 5",528.00,https://www.diy.com/departments/forest-garden-timber-sleeper-w-200mm-l-2-4m-pack-of-5/5013053176498_BQ.prd,bqProducts.csv
4601,"Forest Garden Timber Sleeper (W)200mm (L)2.4m, Pack of 3",317.00,https://www.diy.com/departments/forest-garden-timber-sleeper-w-200mm-l-2-4m-pack-of-3/5013053176474_BQ.prd,bqProducts.csv
413,"Verve Grey Pop-up bag, 120L, Pack of 1",5.50,https://www.diy.com/departments/verve-grey-pop-up-bag-120l-pack-of-1/3663602565222_BQ.prd,bqProducts.csv
410,2 X 150L Garden Waste Bags - Heavy Duty Large Refuse Storage Sacks with Handles,7.99,https://www.diy.com/departments/2-x-150l-garden-waste-bags-heavy-duty-large-refuse-storage-sacks-with-handles/5050796003766_BQ.prd,bqProducts.csv
416,2 X 150L Garden Waste Bags - Heavy Duty Large Refuse Storage Sacks with Handles,7.99,https://www.diy.com/departments/2-x-150l-garden-waste-bags-heavy-duty-large-refuse-storage-sacks-with-handles/5050796003766_BQ.prd,bqProducts.csv
420,2 X 150L Garden Waste Bags - Heavy Duty Large Refuse Storage Sacks with Handles,7.99,https://www.diy.com/departments/2-x-150l-garden-waste-bags-heavy-duty-large-refuse-storage-sacks-with-handles/5050796003766_BQ.prd,bqProducts.csv
408,"Verve 120L Garden sack, Pack of 10",3.50,https://www.diy.com/departments/verve-120l-garden-sack-pack-of-10/3663602565208_BQ.prd,bqProducts.csv
411,GardenKraft 3 Pack Of Garden Waste Bags,14.99,https://www.diy.com/departments/gardenkraft-3-pack-of-garden-waste-bags/5025301100391_BQ.prd,bqProducts.csv
409,Verve 0.22L Clearaway bag,5.50,https://www.diy.com/departments/verve-0-22l-clearaway-bag/3663602565239_BQ.prd,bqProducts.csv
425,Pack of 2 49L Garden Outdoor Durable Carrot Vegatable Planting Planter Grow Bag,8.99,https://www.diy.com/departments/pack-of-2-49l-garden-outdoor-durable-carrot-vegatable-planting-planter-grow-bag/5021196020479_BQ.prd,bqProducts.csv
427,Pack of 2 32L Garden Outdoor Durable Potato Vegatable Planting Planter Grow Bag,7.99,https://www.diy.com/departments/pack-of-2-32l-garden-outdoor-durable-potato-vegatable-planting-planter-grow-bag/5021196020455_BQ.prd,bqProducts.csv
417,Green Heavy Duty Pop-Up Reusable Garden Disposal Waste Bag Carrier - Large 90L,8.99,https://www.diy.com/departments/green-heavy-duty-pop-up-reusable-garden-disposal-waste-bag-carrier-large-90l/5021196019848_BQ.prd,bqProducts.csv
414,"Garden Raised Square Grow Bag 235L Capacity Fruit, Veg, Plants Patch Foldable",9.99,https://www.diy.com/departments/garden-raised-square-grow-bag-235l-capacity-fruit-veg-plants-patch-foldable/5021196020530_BQ.prd,bqProducts.csv
415,Green Heavy Duty Garden Disposal Waste Bags with Carry Handles -Extra Large 272L,8.99,https://www.diy.com/departments/green-heavy-duty-garden-disposal-waste-bags-with-carry-handles-extra-large-272l/5021196019923_BQ.prd,bqProducts.csv
412,Green Heavy Duty Reusable Garden Disposal Waste Bag Carrier Bin-1 Tonne Capacity,8.99,https://www.diy.com/departments/green-heavy-duty-reusable-garden-disposal-waste-bag-carrier-bin-1-tonne-capacity/5021196019985_BQ.prd,bqProducts.csv
289,Sensio Isla Rectangular Illuminated Bathroom mirror (H)650mm (W)500mm,75.00,https://www.diy.com/departments/sensio-isla-rectangular-illuminated-bathroom-mirror-h-650mm-w-500mm/5060522088530_BQ.prd,bqProducts.csv
301,Sensio Isla Rectangular Illuminated Bathroom mirror (H)650mm (W)500mm,75.00,https://www.diy.com/departments/sensio-isla-rectangular-illuminated-bathroom-mirror-h-650mm-w-500mm/5060522088530_BQ.prd,bqProducts.csv
3412,Sensio Isla Rectangular Illuminated Bathroom mirror (H)650mm (W)500mm,75.00,https://www.diy.com/departments/sensio-isla-rectangular-illuminated-bathroom-mirror-h-650mm-w-500mm/5060522088530_BQ.prd,bqProducts.csv
3426,Sensio Isla Rectangular Illuminated Bathroom mirror (H)650mm (W)500mm,75.00,https://www.diy.com/departments/sensio-isla-rectangular-illuminated-bathroom-mirror-h-650mm-w-500mm/5060522088530_BQ.prd,bqProducts.csv
288,Sensio Aspect Round Illuminated Framed Illuminated mirror (H)600mm (W)600mm,125.00,https://www.diy.com/departments/sensio-aspect-round-illuminated-framed-illuminated-mirror-h-600mm-w-600mm/5060522084693_BQ.prd,bqProducts.csv
3411,Sensio Aspect Round Illuminated Framed Illuminated mirror (H)600mm (W)600mm,125.00,https://www.diy.com/departments/sensio-aspect-round-illuminated-framed-illuminated-mirror-h-600mm-w-600mm/5060522084693_BQ.prd,bqProducts.csv
292,Cooke & Lewis Dunnet Rectangular Bathroom Mirror (H)600mm (W)450mm,15.00,https://www.diy.com/departments/cooke-lewis-dunnet-rectangular-bathroom-mirror-h-600mm-w-450mm/1624011_BQ.prd,bqProducts.csv
3415,Cooke & Lewis Dunnet Rectangular Bathroom Mirror (H)600mm (W)450mm,15.00,https://www.diy.com/departments/cooke-lewis-dunnet-rectangular-bathroom-mirror-h-600mm-w-450mm/1624011_BQ.prd,bqProducts.csv
297,Cooke & Lewis Dunnet Rectangular Bathroom Mirror (H)800mm (W)600mm,18.00,https://www.diy.com/departments/cooke-lewis-dunnet-rectangular-bathroom-mirror-h-800mm-w-600mm/1624015_BQ.prd,bqProducts.csv
3420,Cooke & Lewis Dunnet Rectangular Bathroom Mirror (H)800mm (W)600mm,18.00,https://www.diy.com/departments/cooke-lewis-dunnet-rectangular-bathroom-mirror-h-800mm-w-600mm/1624015_BQ.prd,bqProducts.csv
293,Livingandhome Black Round Aluminum Wall Hanging Bathroom Framed Mirror 50 cm,28.00,https://www.diy.com/departments/livingandhome-black-round-aluminum-wall-hanging-bathroom-framed-mirror-50-cm/0735940281461_BQ.prd,bqProducts.csv
3416,Livingandhome Black Round Aluminum Wall Hanging Bathroom Framed Mirror 50 cm,28.00,https://www.diy.com/departments/livingandhome-black-round-aluminum-wall-hanging-bathroom-framed-mirror-50-cm/0735940281461_BQ.prd,bqProducts.csv
291,Sensio Elm Rectangular Non illuminated Framed Bathroom mirror (H)700mm (W)500mm,70.00,https://www.diy.com/departments/sensio-elm-rectangular-non-illuminated-framed-bathroom-mirror-h-700mm-w-500mm/5060522088974_BQ.prd,bqProducts.csv
307,Sensio Elm Rectangular Non illuminated Framed Bathroom mirror (H)700mm (W)500mm,70.00,https://www.diy.com/departments/sensio-elm-rectangular-non-illuminated-framed-bathroom-mirror-h-700mm-w-500mm/5060522088974_BQ.prd,bqProducts.csv
3414,Sensio Elm Rectangular Non illuminated Framed Bathroom mirror (H)700mm (W)500mm,70.00,https://www.diy.com/departments/sensio-elm-rectangular-non-illuminated-framed-bathroom-mirror-h-700mm-w-500mm/5060522088974_BQ.prd,bqProducts.csv
3433,Sensio Elm Rectangular Non illuminated Framed Bathroom mirror (H)700mm (W)500mm,70.00,https://www.diy.com/departments/sensio-elm-rectangular-non-illuminated-framed-bathroom-mirror-h-700mm-w-500mm/5060522088974_BQ.prd,bqProducts.csv
306,Sensio Fern Rectangular Non illuminated Framed Bathroom mirror (H)600mm (W)400mm,65.00,https://www.diy.com/departments/sensio-fern-rectangular-non-illuminated-framed-bathroom-mirror-h-600mm-w-400mm/5060522089117_BQ.prd,bqProducts.csv
3432,Sensio Fern Rectangular Non illuminated Framed Bathroom mirror (H)600mm (W)400mm,65.00,https://www.diy.com/departments/sensio-fern-rectangular-non-illuminated-framed-bathroom-mirror-h-600mm-w-400mm/5060522089117_BQ.prd,bqProducts.csv
2231,"Verve Nitrile Multicolour Gardening gloves Medium, Pack of 3",6.00,https://www.diy.com/departments/verve-nitrile-multicolour-gardening-gloves-medium-pack-of-3/5059340347837_BQ.prd,bqProducts.csv
2240,"Verve Red & white Gardening gloves Medium, Pair",7.00,https://www.diy.com/departments/verve-red-white-gardening-gloves-medium-pair/3663602672029_BQ.prd,bqProducts.csv
2320,"Verve Nitrile Multicolour Gardening gloves Medium, Pack of 3",6.00,https://www.diy.com/departments/verve-nitrile-multicolour-gardening-gloves-medium-pack-of-3/5059340347837_BQ.prd,bqProducts.csv
2230,"Verve Polyester (PES) Khaki Gardening gloves Medium, Pair",3.50,https://www.diy.com/departments/verve-polyester-pes-khaki-gardening-gloves-medium-pair/5059340347745_BQ.prd,bqProducts.csv
2232,"Verve Polyester (PES) Navy Gardening gloves Small, Pair",3.50,https://www.diy.com/departments/verve-polyester-pes-navy-gardening-gloves-small-pair/5059340347691_BQ.prd,bqProducts.csv
2233,"Verve Polyester (PES) Navy Gardening gloves Large, Pair",3.50,https://www.diy.com/departments/verve-polyester-pes-navy-gardening-gloves-large-pair/5059340347714_BQ.prd,bqProducts.csv
2235,"Kent & Stowe Polyester (PES) Navy Blue Gardening gloves Large, Pair",6.50,https://www.diy.com/departments/kent-stowe-polyester-pes-navy-blue-gardening-gloves-large-pair/5060396799303_BQ.prd,bqProducts.csv
2237,"Verve Polyester (PES) Navy Gardening gloves Medium, Pair",3.50,https://www.diy.com/departments/verve-polyester-pes-navy-gardening-gloves-medium-pair/5059340347707_BQ.prd,bqProducts.csv
2241,"Verve Polyester (PES) Khaki Gardening gloves Large, Pair",3.50,https://www.diy.com/departments/verve-polyester-pes-khaki-gardening-gloves-large-pair/5059340347752_BQ.prd,bqProducts.csv
2244,"Verve Polyester (PES) Khaki Gardening gloves Small, Pair",3.50,https://www.diy.com/departments/verve-polyester-pes-khaki-gardening-gloves-small-pair/5059340347738_BQ.prd,bqProducts.csv
2247,"Verve Polyester (PES) Navy Gardening gloves Large, Pair",3.50,https://www.diy.com/departments/verve-polyester-pes-navy-gardening-gloves-large-pair/5059340347714_BQ.prd,bqProducts.csv
2248,"Kent & Stowe Polyester (PES) Navy Blue Gardening gloves Large, Pair",6.50,https://www.diy.com/departments/kent-stowe-polyester-pes-navy-blue-gardening-gloves-large-pair/5060396799303_BQ.prd,bqProducts.csv
2249,"Verve Polyester (PES) Navy Gardening gloves Small, Pair",3.50,https://www.diy.com/departments/verve-polyester-pes-navy-gardening-gloves-small-pair/5059340347691_BQ.prd,bqProducts.csv
2318,"Verve Polyester (PES) Khaki Gardening gloves Medium, Pair",3.50,https://www.diy.com/departments/verve-polyester-pes-khaki-gardening-gloves-medium-pair/5059340347745_BQ.prd,bqProducts.csv
2324,"Verve Polyester (PES) Navy Gardening gloves Small, Pair",3.50,https://www.diy.com/departments/verve-polyester-pes-navy-gardening-gloves-small-pair/5059340347691_BQ.prd,bqProducts.csv
2325,"Verve Polyester (PES) Navy Gardening gloves Large, Pair",3.50,https://www.diy.com/departments/verve-polyester-pes-navy-gardening-gloves-large-pair/5059340347714_BQ.prd,bqProducts.csv
2329,"Kent & Stowe Polyester (PES) Navy Blue Gardening gloves Large, Pair",6.50,https://www.diy.com/departments/kent-stowe-polyester-pes-navy-blue-gardening-gloves-large-pair/5060396799303_BQ.prd,bqProducts.csv
2340,"Verve Polyester (PES) Yellow & green Gardening gloves 7-9 years, Pair",2.00,https://www.diy.com/departments/verve-polyester-pes-yellow-green-gardening-gloves-7-9-years-pair/5059340347868_BQ.prd,bqProducts.csv
2341,"Site Latex & polycotton blend Gloves, Large",1.50,https://www.diy.com/departments/site-latex-polycotton-blend-gloves-large/3663602671558_BQ.prd,bqProducts.csv
2236,"Verve Cotton Green & white Gardening gloves Large, Pair",7.00,https://www.diy.com/departments/verve-cotton-green-white-gardening-gloves-large-pair/3663602672005_BQ.prd,bqProducts.csv
2238,"Verve Cotton Green & white Gardening gloves Large, Pair",7.00,https://www.diy.com/departments/verve-cotton-green-white-gardening-gloves-large-pair/3663602672005_BQ.prd,bqProducts.csv
2239,"Verve Red & white Gardening gloves Small, Pair",7.00,https://www.diy.com/departments/verve-red-white-gardening-gloves-small-pair/3663602672012_BQ.prd,bqProducts.csv
2251,"Verve Polyester (PES) Yellow & green Gardening gloves 7-9 years, Pair",2.00,https://www.diy.com/departments/verve-polyester-pes-yellow-green-gardening-gloves-7-9-years-pair/5059340347868_BQ.prd,bqProducts.csv
2333,"Verve Cotton Green & white Gardening gloves Large, Pair",7.00,https://www.diy.com/departments/verve-cotton-green-white-gardening-gloves-large-pair/3663602672005_BQ.prd,bqProducts.csv
2234,"Burgon & Ball Flora brite Nylon Yellow Gardening gloves Medium, Pair of 2",8.00,https://www.diy.com/departments/burgon-ball-flora-brite-nylon-yellow-gardening-gloves-medium-pair-of-2/5019360013174_BQ.prd,bqProducts.csv
2245,"Burgon & Ball Flora brite Nylon Yellow Gardening gloves Medium, Pair of 2",8.00,https://www.diy.com/departments/burgon-ball-flora-brite-nylon-yellow-gardening-gloves-medium-pair-of-2/5019360013174_BQ.prd,bqProducts.csv
2246,"Burgon & Ball Flora brite Nylon Yellow Gardening gloves Medium, Pair of 2",8.00,https://www.diy.com/departments/burgon-ball-flora-brite-nylon-yellow-gardening-gloves-medium-pair-of-2/5019360013174_BQ.prd,bqProducts.csv
2250,"Burgon & Ball Flora brite Nylon Yellow Gardening gloves Medium, Pair of 2",8.00,https://www.diy.com/departments/burgon-ball-flora-brite-nylon-yellow-gardening-gloves-medium-pair-of-2/5019360013174_BQ.prd,bqProducts.csv
2328,"Burgon & Ball Flora brite Nylon Yellow Gardening gloves Medium, Pair of 2",8.00,https://www.diy.com/departments/burgon-ball-flora-brite-nylon-yellow-gardening-gloves-medium-pair-of-2/5019360013174_BQ.prd,bqProducts.csv
2242,"Burgon & Ball Love the glove Polyester (PES) Red Gardening gloves Medium, Pair of 2",17.00,https://www.diy.com/departments/burgon-ball-love-the-glove-polyester-pes-red-gardening-gloves-medium-pair-of-2/5019360015871_BQ.prd,bqProducts.csv
2243,"Burgon & Ball Love the glove Polyester (PES) Red Gardening gloves Small, Pair of 2",17.00,https://www.diy.com/departments/burgon-ball-love-the-glove-polyester-pes-red-gardening-gloves-small-pair-of-2/5019360015840_BQ.prd,bqProducts.csv
2342,Evo-Stik Multi-purpose PVA adhesive 5L,28.00,https://www.diy.com/departments/evo-stik-multi-purpose-pva-adhesive-5l/5010591115217_BQ.prd,bqProducts.csv
2343,UniBond No More Nails Original White Grab adhesive 280ml,5.00,https://www.diy.com/departments/unibond-no-more-nails-original-white-grab-adhesive-280ml/1049661_BQ.prd,bqProducts.csv
2347,UniBond No More Nails Original White Grab adhesive 280ml,5.00,https://www.diy.com/departments/unibond-no-more-nails-original-white-grab-adhesive-280ml/1049661_BQ.prd,bqProducts.csv
9534,UniBond No More Nails Original White Grab adhesive 280ml,5.00,https://www.diy.com/departments/unibond-no-more-nails-original-white-grab-adhesive-280ml/1049661_BQ.prd,bqProducts.csv
2344,Solvite All purpose Wallpaper Adhesive 185g - 10 rolls,5.68,https://www.diy.com/departments/solvite-all-purpose-wallpaper-adhesive-185g-10-rolls/36051_BQ.prd,bqProducts.csv
2355,Gyproc White Coving Adhesive a,14.48,https://www.diy.com/departments/gyproc-white-coving-adhesive-a/5015892886743_BQ.prd,bqProducts.csv
3817,Gyproc White Coving Adhesive a,14.48,https://www.diy.com/departments/gyproc-white-coving-adhesive-a/5015892886743_BQ.prd,bqProducts.csv
