product,price,category,link,image,description
Icopal Anderson Trade Mineral Felt 10 x 1m Green,71.20,Roof Sheets,https://www.jewson.co.uk/p/icopal-anderson-trade-mineral-felt-green-10-x-1m-RFICO011,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/10234","The Icopal Anderson Trade Mineral Green Felt 10 x 1m (L x W) is a high-quality and cost-effective shed felt. The felt is easy to apply and it is easily nailed into place. This shed felt is a type of roof felt which can be used on roof sheds to achieve a waterproof and durable finish. The finish will be aesthetically pleasing too so it's no eye-sore for landscaped gardens. It can also be used on garden buildings, outbuildings and temporary portable buildings. Icopal is known for quality, dependability, and a great finish every time.Features & benefitsManufactured from polyester making it durableExcellent tensile strength hence puncture resistantExcellent cold bend resistanceUnaffected by rot or fungal attack making the product reliableLightweight yet hard-wearing traditional shed feltCompletely water and airtight which provides protection from dampnessSuperior bond strength with film selvedgeStable across a wide temperature range"
Cromar Vent3 Light Roof Underlay 1.5 x 50m Grey,115.79,Roof Sheets,https://www.jewson.co.uk/p/cromar-vent3-light-roof-underlay-1-5-x-50m-grey-RFTV3L75,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/54798","The Cromar Vent3 Light is a lightweight breathable roof underlay for cold and warm roof applications. It has triple layer high-performance breathable membrane which is made from two high tensile spun-bonded of polypropylene which is thermally calendared to a microporous polypropylene film. This underlay measures 50 x 1.50m (L x W). The product has UV resistance which is stable up to 3months.The Vent3 Light has full moisture vapour permeability which maintains the highest levels of water resistance. This high vapour permeability and waterproof nature of the breathable membrane is combined to give an excellent tensile and tear strength. The breathable membrane has a light grey surface which prohibits from the glare. Vent 3 Light is equally suitable for whether draped unsupported over rafters or laid directly over any insulation. The Light membrane will allow the escape of water vapour within the roof structure which prevents against the wind-driven rain, snow and dust that may penetrate the main roof waterproofing, providing a permanent quality breather underlay and will last the life of the roof construction. The product conforms to BBA and BS 553: 2003.Features & benefitsWaterproof membranePolypropylene material which gives excellent tensile and tear strengthTriple-layered spun-bond membrane makes it durableBreathable membrane has a light grey surface which prohibits from the glareHas full moisture vapour permeability which maintains the highest levels of water resistance"
Icopal Anderson Trade APP Torch-on Underlay 16 x 1m,112.92,Roof Sheets,https://www.jewson.co.uk/p/icopal-anderson-trade-app-torch-on-underlay-16-x-1m-I3004913,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/58943","The Icopal Anderson Trade APP Torch-on Underlay 16 x 1m (L x W) is a high performance torch-on APP modified bitumen roofing membranes for use in built-up systems on flat, pitched or curved roofs. The additive improves the high temperature performance and gives improved weathering characteristics and a higher slump resistance to the membrane.Features & benefitsCompletely water and airtight which provides protection from dampnessExcellent tensile strength hence puncture resistantStable across a wide temperature range"
Icopal Anderson Trade APP Torch-on Cap Sheet Green 8 x 1m,112.96,Roof Sheets,https://www.jewson.co.uk/p/icopal-anderson-trade-app-torch-on-cap-sheet-green-8-x-1m-I3005490,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/58943","The Icopal Anderson Trade APP Torch-on Cap Sheet 8 x 1m (L x W) Green is a strong felt Capsheet option for flat roofing. With tough polyester reinforcement this Capsheet is flexible, durable, and also boasts high-level bond strength with film selvedge. With a Torch-On applications, this Capsheet also boasts high slump and UV resistance. It is incredibly easy to cut to any size with standard sharp knife which allows for easy tailoring of size to suit the flat roofing project. The additive improves the high temperature performance and gives improved weathering characteristics and a higher slump resistance to the membrane.Features & benefitsManufactured from polypropylene making it durableExcellent tensile strength hence puncture resistantLap security gives maximum resistance to wind upliftUnaffected by rot or fungal attack making the product reliablePolyester reinforcement makes the product strongCompletely water and airtight which provides protection from dampnessLow flame application ensures safetyStable across a wide temperature range"
Unfired Clay and Straw Brick 215 x 65 x 100mm,2.16,Natural Blocks & Mortars,https://www.jewson.co.uk/p/unfired-clay-and-straw-brick-STROCK03,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/STROCK03_3","Unfired Clay and Straw Brick is a structural brick of clay-rich earth and chopped straw, Strockettes can be used alongside strocks for internal load bearing walls typically up to 3 storeys. Customer will need forklift capability to offload.Features & benefitsLow embodied carbon contentNon toxicManufactured from waste and renewable materials FireproofExcellent Hygroscopic propertiesFully recycableHigh thermal massForklift required"
Unfired Clay & Straw Block 425 x 210 x 100mm,3.60,Natural Blocks & Mortars,https://www.jewson.co.uk/p/unfired-clay-and-straw-block-425-x-210-x-100mm-STROCK01,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/STROCK01_1","Unfired Clay & Straw Block is a structural block of clay-rich earth and chopped straw, Strocks are used for internal load-bearing walls typically up to 3 storeys. Customer will need forklift capability to offloadFeatures & benefitsLow embodied carbonNon ToxicMade from waste or renewable ingredientsFireproofExcellent Hygroscopic propertiesHigh thermal massFully recyclableForklift required"
Basix Premium Dpm Underlay Ul11 3mm x 1 x15m 15m²,26.66,Flooring Underlays,https://www.jewson.co.uk/p/basix-premium-dpm-underlay-ul11-3mmx1mx15m-15m-IDSBUL11,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/66048","Basix Premium DPM Underlay 3mm x 1 x 15m 15m² provides a cost effective solution for use with laminate and engineered wood flooring.  Made up of PE foam material, it provides extra moisture protection and joint seal performance for domestic installations. The underlay is suitable for use with low temperature heating systems. It provides sound reduction properties of 20db and has an integrated metalized vapor barrier. 100% recyclable and CFC free = ECO FriendlyFeatures & benefitsFor use with engineered wood and laminate flooringSuitable for low temperature under floor heating systemsProvides sound reduction properties of 20db100% recyclable and CFC free"
Basix UL13 Ultra Gold Acoustic Underlay 5mm 1x10m 10m²,67.98,Flooring Underlays,https://www.jewson.co.uk/p/basix-ul13-ultra-gold-accoustic-underlay-5mm-1x10m-10m2-IDSBUL13,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/IDSBUL13_UL13_ultra_gold","Basix UL13 Ultra Gold underlay is a 5mm-thick high-density recycled rubber underlay with an aluminium vapour barrier, ideal for all laminate floors and Basix engineered floors. This high-density recycled rubber underlay improves walking comfort and reduces footfall sound. It can be used on all sub-floors and is really easy to lay - just roll it out across the room making sure the edges butt up tight to each other, and then lay your new floor on top.Features & benefitsSuitable for Wood & Laminate FlooringExcellent sound insulation - 26dBSuitable for water-piped under-floor heating but&nbsp;NOT&nbsp;electric systems"
Unfired Clay & Straw Block 425 x 160 x 100mm,3.12,Natural Blocks & Mortars,https://www.jewson.co.uk/p/unfired-clay-and-straw-block-425-x-160-x-100mm-STROCK02,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/STROCK02_2","Unfired Clay & Straw Block is a structural block of clay-rich earth and chopped straw, Strocks are used for internal load-bearing walls typically up to 3 storeys. Customer will need forklift capability to offloadFeatures & benefitsLow embodied carbonNon ToxicMade from waste or renewable ingredientsFireproofExcellent hygroscopic propertiesHigh thermal massFully recyclableForklift required"
Powdered Clay Bulk Bag 600kg,900.00,Natural Blocks & Mortars,https://www.jewson.co.uk/p/powdered-clay-bulk-bag-CLAYMP01,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/CLAYMP01_1",Powdered Clay Bulk Bag is a powdered clay mixed 1:3 with various aggregates for onsite production of clay mortars or plasters. Also used with fine sand to make slurry mortar for H G Matthews compressed earth blocks and their lime stabilised compressed earth blocks. Customer will need forklift capability to offloadFeatures & benefitsLow embodied carbon contentNon toxicFireproofFully recycableExcellent Hygroscopic propertiesManufactured from waste and renewable materialsMakes up to 2000kg of mortar or plaster
Knauf Aquapanel Interior Cement Board 1200 x 900 x 12.5mm,37.00,Flooring Underlays,https://www.jewson.co.uk/p/knauf-aquapanel-interior-cement-board-1200-x-900-x-12-5mm-KAP00912,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/65878","AQUAPANEL Interior Cement Board 1200 x 900 x 12.5mm (L x W x T) is a tile backing board, designed for humid environments. Withstands physical impact and has improved sound insulation. Embedded with glass fibre mesh on both sides. Supports tiling up to 50kg/m2.Features & benefitsResistant to mould and mildew ideal for bathrooms, wet rooms, kitchens and areas of high humidityCan be bent when dry - up to 1 metre bending radiusReady keyed for tiling - only one layer required for tile finish.Strong, robust, impact-resistant and A1 non-combustibleSimple and easy to install, can be cut to shape using “score and snap” techniques"
Knauf Aquapanel Floor Tile Underlay Cement Board 1200 x 900 x 6mm,35.23,Flooring Underlays,https://www.jewson.co.uk/p/knauf-aquapanel-floor-tile-underlay-cement-board-1200-x-900-x-6mm-KAP00612,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/65917","Knauf AQUAPANEL® Cement Board Floor Tile Underlay is a light and highly stable dry floor panel and is the ideal substrate for all kinds of tiles on wooden subfloors, including ceramic, mosaic, or natural stone. Manufactured from aggregated Portland cement with a coated glass fibre mesh embedded in the back and front, offering high impact resistance. The ends are cut square and both edges are reinforced for extra strength (the EasyEdge®). As an inorganic cement board, it is resistant to water or mildew and is therefore perfectly suited for wet and humid floors.Features & benefitsResistant to mould and mildew - perfectly suited for wet and humid floorsSuitable for all kinds of tiles including ceramic, mosaic and natural stoneCan be installed on top of existing wooden subfloors.Quick and simple floor construction - easy to score and snap, no pre-drilling required"
Sedum & Wildflower GrufeTile Green Roof Kit,29.03,Sedum Roof,https://www.jewson.co.uk/p/sedum-and-wildflower-grufetile-green-roof-kit-RFGRK002,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/RFGRK002","The low maintenance and instant impact of the pre-grown Sedum & Wildflower GrufeTile's combined with seasonal interest makes them the ultimate bio-diverse green roof with UV resistance. Your GrufeTile's will be supplied with established plant coverage, growing on 60mm 100% recycled growing media. The wildflowers and meadow grasses will burst into colour in the Spring and Summer and die back in Autumn and Winter however unlike a Brown Wildflower roof, the Sedum's will continue to grow all year keeping the roof green and visually attractive.Features & benefitsLow maintenanceCompressive strength of 2000 Kg/m²Temperature range -50°C - 80°CCarrier material 100% RegeneratedDrainage Surface 318 cm2/m²"
Scottish Pebbles for GrufeKit 20kg Bag,10.27,Sedum Roof,https://www.jewson.co.uk/p/scottish-pebbles-for-grufekit-20kg-bag-RFGRK004,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/RFGRK004","Scottish Pebbles for GrufeKit 20kg bag are an optional addition in your ANS GrufeKit, they provide a great solution for walkways, footpaths and borders. Some local authorities will require a stone margin as standard installation.Features & benefits20kg bags2 bags per linear meter for a 300mm borderSize range 20-40mm"
Sedum GrufeTile Green Roof Kit,26.34,Sedum Roof,https://www.jewson.co.uk/p/sedum-grufetile-green-roof-kit-1m2-RFGRK001,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/RFGRK001","The low maintenance and has the instant impact of pre-grown Sedum GrufeTile's makes them an obvious choice. It is supplied with established plant coverage, growing on 60mm 100% recycled growing media and also has UV resistanceFeatures & benefitsLow maintenanceCompressive strength of 2000 Kg/m²Temperature range -50°C - 80°CCarrier material 100% RegeneratedDrainage Surface 318 cm2/m²"
GrufeGuard Edge Restraint 1m Length,34.68,Sedum Roof,https://www.jewson.co.uk/p/grufeguard-edge-restraint-1m-length-RFGRK011,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/CMT-3068_-_GGER100A","If you don’t have a parapet or an upstand of at least 100mm, then this aluminium GrufeGuard can be installed. The product requires no fixings, has in-built connectors and is simply laid on top of the protection fleece (supplied in your GrufeKit). For use in conjunction with the GrufeKit green roof system.  Features & benefitsAvailable in 1m lengths Has in-built straight and angled connectorsCan be cut with either an angle grinder or hacksawNo fixings required"
Simpson Strong-Tie Masonry Reinforcement Galvanised Mesh 63mm,28.94,Steel Reinforcement,https://www.jewson.co.uk/p/simpson-strong-tie-masonry-reinforcement-galvanised-mesh-63mm-HWSIBR20,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/2441","The Simpson Strong-Tie Masonry Reinforcement Galvanised Mesh is made from pre-galvanised steel. The material is known for its formability and resistance to corrosion hence austenitic steels are the most widely used grade of stainless steel. The mesh measures 20m x 63 x 0.45mm (L x W x T) and weighs around 1.10kg. It assists resistance to tensile stresses where settlement occurs and can be easily incorporated into mortar course, coiled for ease of handing. The installation procedure requires for gloves to be worn to protect hands from sharp metal edges while the mesh is positioned within the masonry bed joints, providing a minimum of 25mm cover to external faces. An overlap by a minimum of 75mm should be provided when joining two lengths together. The mesh can be laid every third brickwork course for most reinforcement. CBR Masonry Reinforcement Mesh primarily used to resist local cracking under and over wall openings.Features & benefitsProvides resistance to tensile stresses tackling settlementCorrosion resistant owing to galvanisationGalvanised material increases the durabilityCoiled for ease of handlingProvides resistance to overall cracking due to the make"
Simpson Strong-Tie Masonry Reinforcement Galvanised Mesh 112mm,46.46,Steel Reinforcement,https://www.jewson.co.uk/p/simpson-strong-tie-masonry-reinforcement-galvanised-mesh-112mm-HWSIBR25,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/2441","The Simpson Strong-Tie Masonry Reinforcement Galvanised Mesh which is made from pre-galvanised steel. The material is known for its formability and resistance to corrosion hence austenitic steels are the most widely used grade of stainless steel. The mesh measures 20m x 112 x 0.45mm (L x W x T) and weighs around 1kg. It assists resistance to tensile stresses where settlement occurs and can be easily incorporated into mortar course, coiled for ease of handing. The installation procedure requires for gloves to be worn to protect hands from sharp metal edges while the mesh is positioned within the masonry bed joints, providing a minimum of 25mm cover to external faces. An overlap by a minimum of 75mm should be provided when joining two lengths together. The mesh can be laid every third brickwork course for most reinforcement. CBR Masonry Reinforcement Mesh primarily used to resist local cracking under and over wall openings.Features & benefitsProvides resistance to tensile stresses tackling settlementCorrosion resistant owing to galvanisationGalvanised material increases the durabilityCoiled for ease of handlingProvides resistance to overall cracking due to the make"
Simpson Strong-Tie Scrolled Hip Iron 275 x 150 x 27 x 3mm,12.12,Steel Reinforcement,https://www.jewson.co.uk/p/simpson-strong-tie-scrolled-hip-iron-275-x-150-x-27-x-3mm-hi4-HWSIH140,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/56145_1",Simpson Strong-Tie Scrolled Hip Iron 275 x 27 x 150 x 3mm (L x H x W x T) is used to hold ridge tiles in place and has a decorative design.Features & benefitsAttractive decorative designGalvanised finish
Simpson Strong-Tie Stainless Steel Soffit Vent Mesh 30m x 75mm,152.50,Steel Reinforcement,https://www.jewson.co.uk/p/simpson-strong-tie-stainless-steel-soffit-vent-mesh-30m-x-75mm-HSVM3075,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/2521",The Simpson Strong-Tie Stainless Steel Soffit Vent Mesh which measures 30m x 75mm (L x W) is made from stainless steel to ensure its durability and rigidity. It allows roof space ventilation and helps prevent birds and insects from gaining access via soffits. The installation procedure requires for gloves to be worn to protect hands from sharp metal edges while the mesh is positioned in the soffits.Features & benefitsPrevent birds and insects from gaining access due to the designProvides roof space ventilation helping to reduce damaging moistureReadily adaptable to various eaves detailsRobust lightweight design for ease of manual effortsManufactured from economical material
Simpson Strong-Tie Scrolled Hip Iron 300 x 25 x 150 x 3mm,5.94,Steel Reinforcement,https://www.jewson.co.uk/p/simpson-strong-tie-scrolled-hip-iron-300-x-25-x-150-x-3mm-HWSHI003,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/56145",The Simpson Strong-Tie Scrolled Hip Iron which measures 300 x 25 x150 x 3mm (L x W x H x T) is made from mild steel. The material is known for its formability and resistance to corrosion. The product is used as a decorative hip iron for roof hip detail to prevent tile movement.Features & benefitsRobust lightweight design for ease of manual effortsDecorative bracket to prevent roof tile movementManufactured from economical material
Hepworth Terracotta Plain Roll Top in Red 300mm x 285mm,89.94,Chimney Pots & Cowls,https://www.jewson.co.uk/p/hepworth-terracotta-plain-roll-top-in-red-300mm-x-285mm-CLHEP108,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/57236",The Hepworth Terracotta Plain Roll Top Chimney Pot in Red is suitable for domestic fuelled fires and appliances. The product measures about 300 x 285mm (H x W). The inside diameter of the chimney pot at the base is 250mm. Manufactured from vitrified clay which adds character to any building. The product weighs about 10kg. The chimney pot is resistant to frost and colour fading.Features & benefitsResistant to frostResistant to colour fadingSuitable for all domestic fuelsSuitable for all domestic fires and stovesNatural material adds quality and character to a building
Hepworth Terracotta Flue Vent 190 x 290mm Red,142.78,Chimney Pots & Cowls,https://www.jewson.co.uk/p/hepworth-terracotta-flue-vent-red-190-x-290-mm-CLHEP217,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/CLHEP217-1","Hepworth Terracotta Flue Vent 190 x 290mm  Red is used to maintain airflow and prevent condensation within a Redundant flue. The internal dimensions of the ventilation terminal measure 175 x 180mm spigot (H x W), is also an effective and simple solution that is easy to fit. The product is resistant to colour fading and the effects of frost. It fits both new and existing chimney pots with an I.D. of approx 210mm. The flue vent prevents rain from entering and birds from nesting in the flue.Features & benefitsResistant to frostResistant to colour fadingAllows air movement to reduce condensation build upFits new and existing chimney pots"
Hepworth Terracotta Plain Roll Top in Red 450mm x 285mm,111.79,Chimney Pots & Cowls,https://www.jewson.co.uk/p/hepworth-terracotta-plain-roll-top-in-red-450mm-x-285mm-CLHEP314,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/7854",The Hepworth Terracotta Plain Roll Top Chimney Pot in Red is suitable for domestic fuelled fires and appliances. The product measures about 450 x 285mm (H x W). The inside diameter of the chimney pot at the base is 250mm. Manufactured from vitrified clay which adds character to any building. The product weighs about 14kg. The chimney pot is resistant to frost and colour fading.Features & benefitsResistant to frostResistant to colour fadingSuitable for all domestic fuelsSuitable for all domestic fires and stovesNatural material adds quality and character to a building
Hepworth Terracotta Stell 125 Gas Terminal 345 x 180mm Red,237.96,Chimney Pots & Cowls,https://www.jewson.co.uk/p/hepworth-terracotta-stell-125-gas-terminal-345-x-180mm-red-CLHEP010,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/CLHEP010-1","Hepworth Terracotta Stell 125 Gas Terminal 345 x 180mm (H x Dia) Red is designed for convector gas fired appliances, and provides safety from domestic gas fires to the atmosphere at roof level. This gas terminal is made of natural clay material and provides 25,000mm2 of free air space. Conforms to the requirements of BS EN 13502:2002. Features & benefitsMade from 100 per cent recyclable materialWeatherproofCE MarkedStell gas terminals are suitable for most gas fires making them easy to use"
Hepworth Roll Top Chimney Pot 600 x 250mm Red,190.32,Chimney Pots & Cowls,https://www.jewson.co.uk/p/hepworth-roll-top-chimney-pot-600-x-250mm-red-CLHEP111,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/CLHEP111-1","Hepworth Roll Top Chimney Pot 600 x 250mm (H x Dia) Red is used to remove the flue liner above roof level. The pot is made of clay which makes it suitable for use with all domestic fuel fires and stoves. As these chimney pots contains natural elements, it resists fading and frost.Features & benefitsMade from 100 per cent recyclable materialWeatherproofCE Marked"
Ancon UNI Insulation Retaining Clip Discs 80mm Pack of 250,40.81,Insulation Accessories,https://www.jewson.co.uk/p/ancon-uni-insulation-retaining-clip-discs-80mm-bag-of-250-CIWTARCL,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/56117",The Ancon Acuni Insulation Retaining Clip Discs measure 80mm in length and come in a bag of 250. Manufactured from high-quality plastic that ensures a durable product life. These lightweight clips are suitable for use with all standard stainless steel ties and are used to hold insulation in place.Features & benefits  Pack of 250 Discs measure 80mm in length
NOVIPro Aluminium Corner Tape 50mm x 30m,14.99,Insulation Accessories,https://www.jewson.co.uk/p/novipro-aluminium-corner-tape-50mm-x-30m-whitechrome-THNOVACT,"https://media.jewson.co.uk/f_auto,q_auto/t_Regular/global/product-images/57964","The NOVIPro Aluminium Corner Tape 50mm x 30m (W x L) White / Chrome is a paper tape that contains an aluminium metal strip in the middle for creating defining corner details. The tape is easy to cut to size and can be used on both internal and external corners. The product is ideal for a variety of plasterboard taping applications. The tape can be applied easily and helps resists edge cracking and chipping, delivering corners that stay damage-free despite the stresses of normal building movement and everyday wear-and-tear.Features & benefitsCorrosion resistantSolvent free composition makes it environmentally friendlyCentre crease for effortless marking"
