ï»¿id,name,price,category,link,image,description,source,sub_category
342,Makita Fast Battery Charger Lithium Ion 18V,31.07,Batteries & chargers,https://www.bradfords.co.uk/makita-fast-battery-charger-lithium-ion-18v,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/6/c/6c039ec7c27ee996e7ce3fbca6786d1a.jpg,"The Makita DC18RC Charger uses Intelligent Charging Technology to control current, voltage and temperature to maximize the battery life. Voltage: 18v. Battery type: Lithium-ion",Bradfords,electrical
343,"DeWalt XR Li-Ion Rechargeable Batteries, Pack of 2",109.00,Batteries & chargers,https://www.diy.com/departments/dewalt-xr-li-ion-rechargeable-batteries-pack-of-2/5054905284947_BQ.prd,https://media.diy.com/is/image/Kingfisher/erbauer-ext-18v-li-ion-fast-battery-charger~3663602799078_01bq?wid=284&hei=284,Make sure your power tools are always good to go with this 2 pack DeWalt 18V XR 2.0Ah Li-Ion batteries. It only takes minutes for a full recharge.RechargeableFeatures and benefitsThe DeWalt XR 2.0Ah Li-Ion battery technology offers extended runtime and optimised power to complete applications quickly. The LED state of charge indicator helps manage pack charging.Lightweight design provides the user with upgraded power without increasing the size or weight over the 18V 1.5Ah battery packCompatible with all DeWalt 18V XR toolsExcellent electrical characteristicsNo memory effect and virtually no self-discharge for maximum productivity & less downtime,BQ,electrical
344,Erbauer EXT 18V 4Ah Li-ion Battery,53.00,Batteries & chargers,https://www.diy.com/departments/erbauer-ext-18v-4ah-li-ion-battery/3663602799092_BQ.prd,https://media.diy.com/is/image/Kingfisher/dewalt-xr-li-ion-rechargeable-batteries-pack-of-2~5054905284947_03c?wid=284&hei=284,"Compatible with Compatible with all Erbauer EXT 18V batteries and chargersGuarantee - 2 yearsGuarantee - 2 yearsFeatures and benefitsErbauer build the power tools you can trust to deliver expert results year after year, earning their place in your toolbox. Straightforward tools that work reassuringly hard to GET IT DONE.Part of the EXT one battery system. One battery runs multiple tools, giving you the power and flexibility to get it done. Grow your collection by adding bare tools and batteries as you goKeep Cool battery technology actively manages temperature, keeping cells cool so they do not overheat: giving more power, longer runtime and battery life. Erbauer 4.0Ah keep cool battery delivers 25% more runtime than a standard Erbauer battery without keep cool100% charge in 50 minsCompatible with all Erbauer EXT 18V battery chargersPlease note, this EXT Erbauer product is not compatible with the previous generation Erbauer power tools or batteries",BQ,electrical
345,EcoFlow RIVER portable power station with 288Wh capacity,249.00,Batteries & chargers,https://www.diy.com/departments/ecoflow-river-portable-power-station-with-288wh-capacity/4897082663553_BQ.prd,https://media.diy.com/is/image/Kingfisher/erbauer-ext-18v-4ah-li-ion-battery~3663602799092_01c?wid=284&hei=284,"Hit the outdoors with RIVER and keep all your devices powered on at once. With a 288Wh capacity that charges to full in a record-breaking 96 minutes flat, you'll have ease of mind to focus on your adventures.Guarantee - 1 yearCompatible with Power tools, battery chargers, TV, Projector, Portable Electric Kettle, Small Fan, Mini juicer, Notebooks, Drones, Coolerboxes, Smartphones (Apple & Android) Tablets (Apple & Android) MP3 Players, Bluetooth Speaker & headsets and moreFeatures and benefitsRECHARGE FROM 0-80% WITHIN 1 HOUR With EcoFlow’s patented X-Stream Technology, the smart inverter enables a fast rechargeability that takes less than 1 hour to charge from 0% to 80%, and it gets fully charged in 1.6 hours from an AC wall outlet.COMPATIBLE WITH 80% HOME APPLIANCES The RIVER has pure sine wave AC output of 600W and can power some devices up to 1800W with the X-Boost mode on, which lets you power about 80% of essential devices like kitchen appliances and DIY tools. Use devices below 1200W for the best product use.FIT YOUR NEEDS, NOW AND LATER Double the capacity from 288Wh to 576Wh with an Extra Battery, the modular design of RIVER, is the power that grows with your needs. Designed for mobility, the 5kg solid yet lightweight EcoFlow RIVER is slightly larger than a toaster, which is perfect to take out. You can easily double the capacity of the RIVER from 288Wh to 576Wh by integrating with an Extra Battery.2 x AC OUTLETS, 600W OUTPUT AND 288Wh CAPACITY The EcoFlow RIVER can power up to 9 devices simultaneously. The RIVER has 600W pure sine wave output and can power some devices up to 1800W with the X-Boost mode on. With a capacity of 288Wh, the RIVER provides enough juice to run essential devices for hours, depending on the actual output.The centerpiece of your adventure
Power up to 9 devices at once with all the ports you'll need. Sporting a 288Wh capacity, you'll have enough juice to charge your phone 21 times, triple your drone's charge, or make 12 cups of coffee with a coffee maker. Just don't drink them all at onceMore power to you
EcoFlow's proprietary X-Boost technology is a game-changer. Switch it on to power high-wattage appliances up to a whopping 1800W. That's enough to power a hairdryer, a vacuum cleaner, or even a lawnmower.Grab and go
With a sturdy handle on the top of the unit, RIVER is made for when you're on-the-go.",BQ,electrical
346,EcoFlow RIVER Max portable power station with 576Wh capacity,399.00,Batteries & chargers,https://www.diy.com/departments/ecoflow-river-max-portable-power-station-with-576wh-capacity/4897082663546_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/ecoflow-river-portable-power-station-with-288wh-capacity~4897082663553_01c_MP?wid=284&hei=284,"Compact and portable, the EcoFlow RIVER Max (constant 600W / surge 1200W) is a powerful portable power station that charges 5 times faster than the others on the market. The RIVER Max comes with an extra battery doubling the capacity but retains the portability. You only need to plug it into a normal house socket for 1.6 hours to be 100% charged. The EcoFlow RIVER Max is the perfect companion on your outdoors adventures suchGuarantee - 1 yearCompatible with Power tools, battery chargers, TV, Projector, Portable Electric Kettle, Small Fan, Mini juicer, Notebooks, Drones, Cooler boxes, Smartphones (Apple & Android) Tablets (Apple & Android) MP3 Players, Bluetooth Speaker & headsets and moreFeatures and benefitsECOFLOW RIVER MAX FASTER RECHARGING SPEED
The EcoFlow’s X-Stream technology redefines the portable power station’s speed of chargeability, eliminating the bulky adapters. With the built-in smart inverter, the RIVER Max delivers a fast-recharging performance. Charging time – 1.6 hours to reach 100% – this is one of the fastest charging Portable Battery Generator on the market. That’s not all. The RIVER Max is light at just 7.7KG and uses an integrated Lithium-Ion battery.RIVER MAX X-BOOST SMART ALGORITHM
With full sine wave AC output of 600W (up to 1200W when the X-Boost mode is on)EcoFlow RIVER Max can power devices up to 1200W. It is recommended to use X-Boost for devices within 1200W for a better user experience. You can charge safely, smartphones, laptops, drones, lighting, and even run small fridges! Higher power appliances such as travel kettles and coffee makers can also be run safely.You can pair EcoFlow products over Wi-Fi with the EcoFlow mobile app (available on iPhone & Android). It does everything straight from the palm of your hand. You can also upgrade to the latest firmware to enjoy the latest performance upgrades of X-Boost mode. The EcoFlow RIVER Max will give you the freedom to enjoy power outlets everywhere in the home, or on your outdoorsy adventures.CLEAR AND EASY TO USE DISPLAY OF THE RIVER MAX
You can monitor various functions of the EcoFlow RIVER Max Portable Battery Generator easily and clearly thanks to the easy-to-read digital display. Functions such as charging status, how long to fully charged, run time when in use, as well as a timer.WHAT’S IN THE BOX? 1 x Ecoflow RIVER Max, 1 x 1.5m AC Charging Cable, 1 x 1.5m Car Charging Cable 1 x DC5521 – DC5525 Cable, 1 x 1.5m Solar Charging Cable (MC4 to XT60), 1 x User ManualWHAT’S IN THE BOX?
1 x Ecoflow RIVER Max, 1 x 1.5m AC Charging Cable, 1 x 1.5m Car Charging Cable 1 x DC5521 – DC5525 Cable, 1 x 1.5m Solar Charging Cable (MC4 to XT60), 1 x User Manual",BQ,electrical
347,Bosch Power for all 18V 2.5Ah Li-ion Battery,39.00,Batteries & chargers,https://www.diy.com/departments/bosch-power-for-all-18v-2-5ah-li-ion-battery/1722520_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/ecoflow-river-max-portable-power-station-with-576wh-capacity~4897082663546_01c_MP?wid=284&hei=284,"""Power for all"" is the cordless system with lithium-ion technology for an entire Bosch tool family in the house and garden: The battery can be flexibly combined with all tools in the power for all 18V system.Guarantee - 6 monthsCompatible with DIY and garden tools in the power for all lithium-ion cordless systemsFeatures and benefitsLonger run time thanks to 2.5 Ah battery capacityNo memory effect and no self-discharge is always ready to use thanks to Lithium-ion technologyParticularly long life due to Electronic Cell Protection (ECP)",BQ,electrical
348,SPARES2GO Charger compatible with Dyson V6 DC59 V7 V8 DC58 DC61 DC62 SV03 SV05 SV10 SV11 Battery Cable,14.89,Batteries & chargers,https://www.diy.com/departments/spares2go-charger-compatible-with-dyson-v6-dc59-v7-v8-dc58-dc61-dc62-sv03-sv05-sv10-sv11-battery-cable/5056141964348_BQ.prd,https://media.diy.com/is/image/Kingfisher/bosch-power-for-all-18v-2-5ah-li-ion-battery~3165140821629_01c_bq?wid=284&hei=284,"Battery charger cable for Dyson V6 DC59 V7 V8 DC58 DC61 DC62 SV03 SV05 SV10 SV11 mains power lead plugGuarantee - 6 monthsCompatible with Compatible with Dyson DC58 DC59 DC61 DC62 V6 V7 V8 SV03 SV05 SV10 and SV11 modelsCharges 12-36V batteriesFeatures and benefitsCharger cable & plug unit for Dyson V6 V7 V8 SV10 SV11 SV03 SV05 DC58 DC59 DC61 DC62Compatible with Dyson models: DC58 DC59 DC61 DC62 V6 V7 V8 SV03 SV05 SV10 SV11UK 3-Pin - Input: 100-240v - 50/60Hz 0.6AOutput: 26.1v 800maConnection: 5.5mm / 2.5mmCable Length: 1.5 Metres / 5 feetProtects from short-circuiting, overvoltage, overheating, overcurrent and overchargingReinforced wire connection protects against damage and accidental removalPerfect cable fit to all docking stations for the specified models",BQ,electrical
349,DeWalt Flexvolt 240V 8A Li-ion Battery charger,67.00,Batteries & chargers,https://www.diy.com/departments/dewalt-flexvolt-240v-8a-li-ion-battery-charger/1510638_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/spares2go-charger-compatible-with-dyson-v6-dc59-v7-v8-dc58-dc61-dc62-sv03-sv05-sv10-sv11-battery-cable~5056141964348_01c_MP?wid=284&hei=284,"Make sure your power tools are always good to go with this DeWalt 240V XR multi-voltage fast charger. It only takes minutes for a full recharge.Guarantee - 3 yearsCharges 18-54V batteriesFeatures and benefitsCompatible with DeWaltxR 10.8, 14.4, 18 and 54V FlexVolt batteries.Wall-Mountable8A output for fast charges on high powered batteriesDual ports to charge 2x batteries simultaneously",BQ,electrical
350,DeWalt XR 18V 3Ah Li-ion Battery,50.00,Batteries & chargers,https://www.diy.com/departments/dewalt-xr-18v-3ah-li-ion-battery/5035048668757_BQ.prd,https://media.diy.com/is/image/Kingfisher/dewalt-flexvolt-240v-8a-li-ion-battery-charger~5035048562260_01bq?wid=284&hei=284,The DeWalt 18V Li-ion XR Battery is a powerful and versatile slide pack battery for all tools in the DeWalt 18V XR Li-ion range.Features and benefitsFeatures DeWalt XR system technology allowing for extra run time and optimal powerNo memory effect so the battery does not have to be flat before rechargingSelf-discharge is minimal so it provides maximum power even after storageLightweight & Compact Design,BQ,electrical
351,SPARES2GO Battery Charger compatible with Karcher WV1 WV2 WV5 Premium Window Vacuum,10.40,Batteries & chargers,https://www.diy.com/departments/spares2go-battery-charger-compatible-with-karcher-wv1-wv2-wv5-premium-window-vacuum/5056141964171_BQ.prd,https://media.diy.com/is/image/Kingfisher/dewalt-xr-18v-3ah-li-ion-battery~5035048668757_01c_bq?wid=284&hei=284,"Window vacuum battery charger compatible with Karcher WV1, WV2, WV2 Premium, WV5 Premium replacement charge UK 3-pin plug leadGuarantee - 6 monthsCompatible with WV1, WV2, WV2 Premium, WV5 PremiumFeatures and benefitsPremium quality charger cable & lead plug replacement compatible with Karcher window vacuums.

Fits models:

WV1, WV2, WV2 Premium, WV5 Premium

This product is designed to be compatible with the specified brand(s) and is not the original part. The name, model names and any part numbers of the original manufacturer(s) have been used for reference purposes only and are in no way associated with the original parts or manufacturer.SPARES2GO Window Vacuum Replacement Battery ChargerCompatible with Karcher models: WV1, WV2, WV2 Premium, WV5 PremiumInput: 100-240v - 50/60Hz 0.2AOutput 5.5v - 0.6AColour: BlackPremium quality fully compatible replacementUK 3-Pin Plug",BQ,electrical
352,Makita 18V 5.0Ah Li-ion Power tool battery,95.00,Batteries & chargers,https://www.diy.com/departments/makita-18v-5-0ah-li-ion-power-tool-battery/0088381459129_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/spares2go-battery-charger-compatible-with-karcher-wv1-wv2-wv5-premium-window-vacuum~5056141964171_01c_MP?wid=284&hei=284,"Compatible with Makita LXT cordless lithium rangeGuarantee - 1 yearCE markedFeatures and benefits18V 5.0Ah Li-ion battery fitted with a 4-stage LED charge indicator, providing an indication of remaining charge without needing to be connected to a machine. Allows digital communication between battery and charger. Heavy duty shock-absorbing casing with firm-holding slide-on connection. Equipped with a protection circuit preventing over-discharge, high temperatures and overload of circuit. Can be part-charged with no loss of power through memory effect. Compatible with Makita 18V LXT units with a star imprinted on the base of the machine, or a yellow base plate.Makita LXT 18v lithium battery platform4-stage LED charge indicatorHeavy duty shock absorbing case",BQ,electrical
352,Makita Lithium Ion Battery 18v 5.0Ah LXT,112.22,Batteries & chargers,https://www.bradfords.co.uk/makita-lithium-ion-battery-18v-5-0ah-lxt,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/a/1/a15c07e417614a83ec409d6065fb195c.jpg,"Lightweight and shock-absorbing, the Li-ion range delivers 430% more working capacity during it's lifetime compared to Ni-Cad and is 40% Lighter than Ni-MH. The Li-ion has minimal depletion of power during use or in storage over it's lifetime. Features & Benefits:   Battery charge level indicator.  45min charge time  Voltage: 18v  Battery type: Lithium-ion 5.0Ah",Bradfords,electrical
352,Bosch  18V 5.0Ah Li-Ion Coolpack Battery,89.99,Batteries & chargers,https://www.screwfix.com/p/bosch-18v-5-0ah-li-ion-coolpack-battery/5296f,https://media.screwfix.com/is/image/ae235/5296F_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"The Bosch 18V 5.0Ah Li-ion Coolpack battery is not only designed to give superb power output, it’s durable too. In fact, the battery's light but robust housing has been endurance tested and remains fully functional after a 3-metre drop. The battery delivers 25% more run time than a Bosch 4.0Ah battery, as well as a lifetime that is up to 100% longer than a comparable unit without Coolpack technology. This battery is fully compatible with all Bosch power tools in the 18V range.",Screwfix,electrical
353,Bosch Power for all 3A Li-ion Battery charger,34.00,Batteries & chargers,https://www.diy.com/departments/bosch-power-for-all-3a-li-ion-battery-charger/1722097_BQ.prd,https://media.diy.com/is/image/Kingfisher/makita-18v-5-0ah-li-ion-power-tool-battery~0088381459129_01c?wid=284&hei=284,"This 18V charger from Bosch is compatible with All DIY and garden tools in the power for all lithium-ion cordless systems.Guarantee - 1 yearCharges 18V batteriesFeatures and benefitsThe compact quick charger for all DIY and garden tools in the power for all 18V system and all 14.4 V cordless toolsQuick charger: 40 minute charging time thanks to 3.0 amp charging current and “ready to go” function, 2.5 ah battery is ready to use after 40 minutes (80% charged)Intelligent and gentle charging process for all battery capacities (Ah)One battery fits all and suitable for all DIY and garden tools in the power4all Lithium-ion cordless systems",BQ,electrical
354,EcoFlow DELTA Max portable power station with 1612Wh capacity,1649.00,Batteries & chargers,https://www.diy.com/departments/ecoflow-delta-max-portable-power-station-with-1612wh-capacity/4897082665229_BQ.prd,https://media.diy.com/is/image/Kingfisher/bosch-power-for-all-3a-li-ion-battery-charger~3165140821667_01bq?wid=284&hei=284,"[Huge Expandable Capacity] -Expandable 1612Wh capacity battery power station. Link two extra batteries to get a massive 5644Wh. [Multiple Charging Methods] -More than a solar generator. Charge with AC, solar, car or the EcoFlow Smart Generator. Charge to 80% in under 1hr via wall outlets. Use Dual Charging to combine AC with the Smart Generator for even faster speeds. Pair solar + AC, or Solar + the Smart Generator for outdoor use. [Power  Pretty  Much  Anything] -2000W  output  to  power  up  to  15  devices  atonce.  Power 2800W appliances with X-Boost on. Ideal power generator for backup power. [Safety First] -A portable power station with BMS protection. Monitor voltage, current, short circuit and temp in real time. Outdoor generator with a rugged build for travel & camping. [What’s In The Box?] -1. DELTA Max solar power station, 2. DC 5521 to DC 5525 cable, 3. solar, AC and car charging cables, 4. Manual. You’ll also get a 24 month guarantee and friendly customer support.Features and benefitsPOWER PRETTY MUCH ANYTHING.X-BOOST TO POWER 2800W DEVICES. 2000W output is enough to power almost anything. Turn on X-Boost for 2800W, enough for window AC, heaters or dryers.X-STREAM FAST CHARGE. RAPID 0-80% IN UNDER 1 HOUR. Charge to 80% via a wall outlet in under 1 hour. Get even faster with dual charging.FOUR EASY WAYS TO CHARGE. WALL, SOLAR, CAR OR SMART GEN Choose between solar panels, wall outlets or the EcoFlow Smart Generator to charge up.DUAL CHARGING: UP TO 3400W CHARGE SPEEDSAC + SOLAR | AC + SMART GEN | SOLAR + SMART GEN Charge even faster by pairing AC with the Smart Generator, AC with solar, or the Smart Generator with Solar.ECOFLOW SMART GENERATOR FOR EMERGENCY BACKUP In an emergency, use the EcoFlow Smart Generator to charge up during a blackout. It’s 25% more efficient than traditional gas generators.THERE’S AN APP TOO: MONITOR, CONTROL & MORE Control DELTA Max from afar with the EcoFlow app, monitor energy use & more.",BQ,electrical
355,EcoFlow RIVER 2 MAX Power Station with 512Wh Capacity,549.00,Batteries & chargers,https://www.diy.com/departments/ecoflow-river-2-max-power-station-with-512wh-capacity/4895251600811_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/ecoflow-delta-max-portable-power-station-with-1612wh-capacity~4897082665229_01c_MP?wid=284&hei=284,"With upgraded long-lasting LFP battery chemistry at its core, charge and empty RIVER 2 Series over 3000 times. That's pretty much 10 years of everyday use1 and 6x longer than the industry average. With LFP cells, RIVER 2 Series is safe, durable, and highly efficient, even in warm temperatures.Guarantee - 5 yearsFeatures and benefitsRIVER 2 beats the industry standard of charging speeds, fully charging in only 60 minutes. That's 5x faster than other portable power stations on the market and 38% quicker than previous generations. Fully charge RIVER 2 while you pack your bags, so you'll always be ready for a last-minute trip.With upgraded long-lasting LFP battery chemistry at its core, charge and empty RIVER 2 Series over 3000 times. That's pretty much 10 years of everyday use1 and 6x longer than the industry average. With LFP cells, RIVER 2 Series is safe, durable, and highly efficient, even in warm temperatures.Our state-of-the-art Battery Management System (BMS) constantly monitors the voltage, current, and temperature of RIVER 2 with multiple aspects of protection, extending its life to the max.With 4 different ways to top up the RIVER 2 Series, there’s a recharge option no matter what. From fast AC in-car charging when you’re on the go.RIVER 2 has an AC output of up to 300W. Need to power a blender or desktop? Crank it up to 600W with X-Boost mode to run up to 99% of consumer electronics.With a compact portable design, taking travel-friendly power off-grid has never been this easy. With a light-weight that's 30% lighter than the previous generation, RIVER 2 is ready to power all your outdoorsy escapades, from boondocking to BBQs at the beach.With a switchover speed of less than 30ms, you won't even know the power was down. Use RIVER 2 as an emergency power supply for overnight outages to keep essentials running from a CPAP machine to your fish tank.Use the EcoFlow app to control and monitor RIVER 2, even from afar. View charging levels, customize settings, and adjust charging speeds, all from the convenience of your phone.",BQ,electrical
356,Makita Mains fed 3A Li-ion Fast Battery charger,79.00,Batteries & chargers,https://www.diy.com/departments/makita-mains-fed-3a-li-ion-fast-battery-charger/0088381373579_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/ecoflow-river-2-max-power-station-with-512wh-capacity~4895251600811_01c_MP?wid=284&hei=284,"Guarantee - 1 yearCompatible with Makita LXT lithium batteries from 14.4v to 18vCharges 14.4-18V batteriesFeatures and benefitsThe Makita DC18RC 14.4V to 18V Li-ion battery charger is an ideal power source for large jobs as it can charge all 14.4V and 18V Makita Li-ion batteries to full power in approximately 22 minutes. An impressive amount of power is packed into the charger's lightweight and compact design meaning that the Makita DC18RC remains easy to store and transport. Lithium-ion batteries have no memory effect either, so you can charge them up on the Makita DC18RC whenever you need to without damaging their ability to hold charge.Compatible with Makita lithium batteries ranging from 14.4v to 18v",BQ,electrical
