ï»¿id,name,price,category,link,image,description,source,sub_category
2044,"Large Poly Smoking Vaping Shelter - Outdoor gazebo - pressure treated timber, W 170cm x H 205cm x D85cm",389.03,Garden arbours,https://www.diy.com/departments/large-poly-smoking-vaping-shelter-outdoor-gazebo-pressure-treated-timber-w-170cm-x-h-205cm-x-d85cm/7703464112267_BQ.prd,https://media.diy.com/is/image/Kingfisher/forest-garden-modular-square-pergola-h-2045mm-w-1970mm~5013053183151_01i?wid=284&hei=284,"Our medium sized smoking shelter, Allowing you to escape the weather and still enjoy the great outdoors.Features and benefitsOur large sized smoking shelter, Allowing you to escape the weather and still enjoy the great outdoors. Our tinted polycarbonate roofing also offers protection agains U.V rays. Will comfortably stand 3-4 people.
Made from premium quality pressure treated timber that will prevent rot for up to 20 years.
Feature:

Pressure Treated Timber
Handmade in UK

Dimension:

Width - 170cm
Height - 205cm
Depth - 85cmOur medium sized smoking shelter, Allowing you to escape the weather and still enjoy the great outdoors.Our large sized smoking shelter, Allowing you to escape the weather and still enjoy the great outdoors. Our tinted polycarbonate roofing also offers protection agains U.V rays. Will comfortably stand 3-4 people.
Made from premium quality pressure treated timber that will prevent rot for up to 20 years.
Feature:

Pressure Treated Timber
Handmade in UK

Dimension:

Width - 170cm
Height - 205cm
Depth - 85cm",BQ,garden_buildings_storage
2044,Large Outdoor Store Apex - Pressure Treated,442.90,Garden arbours,https://www.travisperkins.co.uk/garden-sheds-and-storage/large-outdoor-store-apex-pressure-treated/p/293466,https://dam-assets.apps.travisperkins.group/4Gw8j/GPID_1100523109_IMG_00.jpeg?width=300&height=300,"The Large Outdoor Store from Forest Garden offers a spacious alternative to a shed. With large double doors, it is a practical and good looking storage solution for tools and large garden equipment. It is also ideal for use as a mower store or bike store with the capacity to comfortably house two adult and two children's bikes with space to spare for accessories. The base is mounted on Pressure Treated bearers to prevent damage from standing water. The pressure treatment with anti-rot preservative affords a 15 year guarantee against fungal decay.Versatile and spacious Outdoor Store ideal for larger garden equipment or furniturePerfect for use as a mower store or bike storePlate hasp and staple latch for use with a padlock (not included)Generous 2000 litre capacity (approximate)Hidden door hinges for added securityManufactured in the UK from timber from sustainable sourcesMade from Pressure Treated timber with a 15 year guarantee against rotFelt, fixings and instructions are all providedFlat packed for self-assemblyThe side and back panels are made from traditional overlap boards while the front panel and doors utilise smooth-planed shiplap tongue & groove material. Also available with Pent roofView more",TP,garden_buildings_storage
2045,"Blooma Solway Corner arbour, (H)2500mm (W)1730mm (D)1730mm",540.00,Garden arbours,https://www.diy.com/departments/blooma-solway-corner-arbour-h-2500mm-w-1730mm-d-1730mm/260239_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/large-poly-smoking-vaping-shelter-outdoor-gazebo-pressure-treated-timber-w-170cm-x-h-205cm-x-d85cm~7703464112267_01c_MP?wid=284&hei=284,"Assembly requiredOnly fixings includedFeatures and benefitsServes as an attractive garden feature and provides a nice place to relaxFitting instructions - This arbour is supplied with comprehensive fitting instructions and fixings provided. A minimum of 2 people are required to build this arbourMade using responsibly sourced, Forest Friendly timberThis arbour is supplied with comprehensive fitting instructions and fixings provided. A minimum of 2 people are required to build this arbourComes with - Open slatted infill panels",BQ,garden_buildings_storage
2046,Wooden Garden Arbour Pergola with Bench & Trellis (H)2200mm x (W) 1790mm (D)800mm,197.00,Garden arbours,https://www.diy.com/departments/wooden-garden-arbour-pergola-with-bench-trellis-h-2200mm-x-w-1790mm-d-800mm/5060832770293_BQ.prd,https://media.diy.com/is/image/Kingfisher/blooma-solway-corner-arbour-h-2500mm-w-1730mm-d-1730mm~5397007007725_18i_BQ?wid=284&hei=284,"A classic designed arbour with an integrated two seater bench and square trellis sides. The product is ideal as a place for two people to relax in the garden and can also be used for plant support using the square trellis sides. The product is made from FSC certified timber from well managed forests and is supplied treated against fungal decay and wood rot.Assembly requiredFeatures and benefitsTwo seater integrated benchUseful square trellis design which ads structure and plant supportTreated for protection against wood rot and decayMade from FSC timber from well managed forestsSupplied flatpacked, with clear assembly instructions",BQ,garden_buildings_storage
2047,"Shire Corner arbour, (H)2510mm (W)1250mm (D)1250mm",640.00,Garden arbours,https://www.diy.com/departments/shire-corner-arbour-h-2510mm-w-1250mm-d-1250mm/5060437982220_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/wooden-garden-arbour-pergola-with-bench-trellis-h-2200mm-x-w-1790mm-d-800mm~5060832770293_01c_MP?wid=284&hei=284,Only fixings includedFeatures and benefitsThis timber arbour from Shire is a perfect feature for any garden and serves as a elegant space to relax in the outdoors thanks to the inclusion of integral seating.Pressure treated to extend the product's lifetime and protect against both fungal and insect attackIncludes straightforward assembly instructionsAssembly requiredMade in EnglandTimeless design,BQ,garden_buildings_storage
2048,Four Seasons Garden Room - Timber - 290x205x150 Garden Furniture,1205.98,Garden arbours,https://www.diy.com/departments/four-seasons-garden-room-timber-290x205x150-garden-furniture/7435353659248_BQ.prd,https://media.diy.com/is/image/Kingfisher/shire-corner-arbour-h-2510mm-w-1250mm-d-1250mm~5060437982220_01i_bq?wid=284&hei=284,"An enclosed version of our family sized arbour range. Allowing you to escape the weather and still enjoy the great outdoors.Features and benefitsAn enclosed version of our family sized arbour range. Allowing you to escape the weather and still enjoy the great outdoors.  Our tinted polycarbonate roofing also offers protection agains U.V rays. 

Will comfortably sit 4 people. 

Made from premium quality pressure treated timber that will prevent rot for up to 20 years.  (We will only assemble this item if it is 50 metres away from our delivery vehicle's parked position at the property)

Designed for all year round use there is no better way to enjoy those mild autumn nights or crisp winter mornings than sitting in your new garden room with a hot mug of tea or coffee. 

This hand crafted garden room, comes complete with a polypropylene roof to shelter from the elements but also allows the sun to shine through, it is fully pressure treated for longevity and is fitted with two comfortable benches which will sit a total of four adults. You can also purchase a coffee table to finalise this aesthetically marvellous product.

DECKING NOT INCLUDED

Features:

Tanalised
Handmade in the UK
Thick timber
Fully braced


Dimensions:

Total footprint 205 cm x 205 cm
Height without decking 210 cm
Seating width 105 cm
Seat height 47 cm
Height (cm): 205
Width (cm): 290
Depth (cm): 150
Weight (Kg): 180An enclosed version of our family sized arbour range. Allowing you to escape the weather and still enjoy the great outdoors.An enclosed version of our family sized arbour range. Allowing you to escape the weather and still enjoy the great outdoors.  Our tinted polycarbonate roofing also offers protection agains U.V rays. 

Will comfortably sit 4 people. 

Made from premium quality pressure treated timber that will prevent rot for up to 20 years.  (We will only assemble this item if it is 50 metres away from our delivery vehicle's parked position at the property)

Designed for all year round use there is no better way to enjoy those mild autumn nights or crisp winter mornings than sitting in your new garden room with a hot mug of tea or coffee. 

This hand crafted garden room, comes complete with a polypropylene roof to shelter from the elements but also allows the sun to shine through, it is fully pressure treated for longevity and is fitted with two comfortable benches which will sit a total of four adults. You can also purchase a coffee table to finalise this aesthetically marvellous product.

DECKING NOT INCLUDED

Features:

Tanalised
Handmade in the UK
Thick timber
Fully braced


Dimensions:

Total footprint 205 cm x 205 cm
Height without decking 210 cm
Seating width 105 cm
Seat height 47 cm
Height (cm): 205
Width (cm): 290
Depth (cm): 150
Weight (Kg): 180",BQ,garden_buildings_storage
2049,"Cottage Arbour - Seats 2, wooden garden bench",381.24,Garden arbours,https://www.diy.com/departments/cottage-arbour-seats-2-wooden-garden-bench/7435353659026_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/four-seasons-garden-room-timber-290x205x150-garden-furniture~7435353659248_01c_MP?wid=284&hei=284,"Enhance your garden and create your own peaceful sanctuary with this magnificent handcrafted garden arbour.
MINIMAL ASSEMBLY REQUIRED:- This product is delivered in pre-made large sections with minimal assembly required. All fixings and easy to follow instructions are included.Features and benefitsEnhance your garden and create your own peaceful sanctuary with this magnificent handcrafted garden arbour. The Cottage Garden Arbour is enclosed to protect you against the elements of the British weather.
Relax in the garden in this beautiful arbour no matter what the weather.
The Cottage Arbour has felted roof and then it has boarding over the top for a lovely effect.
When this product was manufactured it had a lot of thought placed in it to suit your needs just look at its cup holders which comfortably sits a mug of tea or a glass of wine.
Product Facts:

Hand crafted in the UK
Made form Scandinavian Redwood
Pressure treated timber
10-15 year life span
No painting required
Felt lined roof
Handy cup rests

Specifications:

Total width : 120 cm with facia boards 145cm
Total depth : 90 cm
Total height : 210 cm
Seat height : 47cm
Seat depth : 41cm
Seat width : 105 cm
Seat length 105 cmEnhance your garden and create your own peaceful sanctuary with this magnificent handcrafted garden arbour.
MINIMAL ASSEMBLY REQUIRED:- This product is delivered in pre-made large sections with minimal assembly required. All fixings and easy to follow instructions are included.Enhance your garden and create your own peaceful sanctuary with this magnificent handcrafted garden arbour. The Cottage Garden Arbour is enclosed to protect you against the elements of the British weather.
Relax in the garden in this beautiful arbour no matter what the weather.
The Cottage Arbour has felted roof and then it has boarding over the top for a lovely effect.
When this product was manufactured it had a lot of thought placed in it to suit your needs just look at its cup holders which comfortably sits a mug of tea or a glass of wine.
Product Facts:

Hand crafted in the UK
Made form Scandinavian Redwood
Pressure treated timber
10-15 year life span
No painting required
Felt lined roof
Handy cup rests

Specifications:

Total width : 120 cm with facia boards 145cm
Total depth : 90 cm
Total height : 210 cm
Seat height : 47cm
Seat depth : 41cm
Seat width : 105 cm
Seat length 105 cm",BQ,garden_buildings_storage
2050,CHURNET VALLEY GARDEN FURNITURE RIVIERA ENCLOSED GARDEN ROOM,2624.99,Garden arbours,https://www.diy.com/departments/churnet-valley-garden-furniture-riviera-enclosed-garden-room/9145341341700_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/cottage-arbour-seats-2-wooden-garden-bench~7435353659026_01c_MP?wid=284&hei=284,"This being the largest of our enclosed arbour range, it is perfect for those who who like to socialise in there outdoor space. Comfortably seating 7 people, it has plenty of room. Also its enclosed configuration keeps the elements out, so you can relax and let the good times roll no matter what the weather. Made from premium quality pressure treated timber that will prevent rot for up to 20 years. (We will only assemble this item if it is 50 metres away from our delivery vehicle's parked position at the property)",BQ,garden_buildings_storage
2051,Metal Garden Patio Loire Arch Rose Arbour Archway Climbing Plant Trellis Black,59.99,Garden arbours,https://www.diy.com/departments/metal-garden-patio-loire-arch-rose-arbour-archway-climbing-plant-trellis-black/5057102008774_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/churnet-valley-garden-furniture-riviera-enclosed-garden-room~9145341341700_01c_MP?wid=284&hei=284,"Gr8 Garden Patio Outdoor Large Black Metal Decorative Loire Arch Wedding Rose Archway Ornament Arbour Pergola For Climbing Plants Trellis SupportFeatures and benefitsThe Gr8 Garden Rose arch is a decorative styled black metal Loire arch which, standing alone would make a stunning feature, adding style and grace almost anywhere in the garden and looking beautiful when covered with greenery and blossom. Made from strong tubular steel with an attractive finish, ground spikes for easy installation and easy-to-follow instructions for assembly are included. This metal garden arch offers a classic yet timeless feature to your garden.Metal Gr8 Garden Loire ArchMaterial: Iron with powder coatedSize: 2.4m x 1.2m Approx",BQ,garden_buildings_storage
2052,Oypla Heavy Duty Green Safety Barrier Mesh Fencing 1mtr x 15mtr,10.99,Garden arbours,https://www.diy.com/departments/oypla-heavy-duty-green-safety-barrier-mesh-fencing-1mtr-x-15mtr/5056233250465_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/metal-garden-patio-loire-arch-rose-arbour-archway-climbing-plant-trellis-black~5057102008774_01c_MP?wid=284&hei=284,"One roll of heavy duty safety barrier fencing and just a few pins (sold separately) will give you a temporary fence erected in minutes.  The safety barrier fence can be used for cordoning off areas on construction sites, railways and sporting events etc.Features and benefitsOfficial Oypla Branded Product - Brand New Free UK DeliveryRoll Dimensions 1m x 15mDurable PlasticWeatherproofReusable",BQ,garden_buildings_storage
2053,"Forest Garden Square Pergola, (H)2800mm (W)3600mm",554.00,Garden arbours,https://www.diy.com/departments/forest-garden-square-pergola-h-2800mm-w-3600mm/5013053132272_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/oypla-heavy-duty-green-safety-barrier-mesh-fencing-1mtr-x-15mtr~5056233250465_01c_MP?wid=284&hei=284,"Create a beautiful garden feature with the large Ultima Pergola from Forest. Grow a climbing plant across the top of the structure, such as wisteria to create a stunning scented walk-way.Assembly requiredFeatures and benefitsThe pergola is manufactured from Pressure Treated timber, which comes with a 15 year guarantee against rot and fungal decay. The structure has also been smooth-planed to give it a splinter-free finish. The posts of the pergola can be sunk into the ground to keep it secure.The Ultima Pergola (3.6 x 3.6m) will create a stunning feature in your gardenManufactured from smooth-planed, Pressure Treated timber for a superior buildClassic pergola roof batons are perfect for housing a blanket of climbing plantsAlso available in a smaller size15 Year Anti-Rot GuaranteeDelivered flat packed with all fixtures needed, and easy-to-follow instructionsAlso available in a smaller size",BQ,garden_buildings_storage
2054,Oypla Heavy Duty Black Safety Barrier Mesh Fencing 1mtr x 25mtr,12.99,Garden arbours,https://www.diy.com/departments/oypla-heavy-duty-black-safety-barrier-mesh-fencing-1mtr-x-25mtr/5056233250427_BQ.prd,https://media.diy.com/is/image/Kingfisher/forest-garden-square-pergola-h-2800mm-w-3600mm~5013053132272_01i_bq?wid=284&hei=284,"One roll of heavy duty safety barrier fencing and just a few pins (sold separately) will give you a temporary fence erected in minutes.  The safety barrier fence can be used for cordoning off areas on construction sites, railways and sporting events etc.Features and benefitsOfficial Oypla Branded Product - Brand New Free UK DeliveryRoll Dimensions 1m x 25mDurable PlasticWeatherproofReusable",BQ,garden_buildings_storage
2055,Oypla SafeNet Heavy Duty Green Safety Barrier Mesh Fencing 1mtr x 50mtr,19.99,Garden arbours,https://www.diy.com/departments/oypla-safenet-heavy-duty-green-safety-barrier-mesh-fencing-1mtr-x-50mtr/5056233250243_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/oypla-heavy-duty-black-safety-barrier-mesh-fencing-1mtr-x-25mtr~5056233250427_01c_MP?wid=284&hei=284,"One roll of heavy duty safety barrier fencing and just a few pins (sold separately) will give you a temporary fence erected in minutes.  The safety barrier fence can be used for cordoning off areas on construction sites, railways and sporting events etc.Features and benefitsOfficial Oypla Branded Product - Brand New Free UK DeliveryRoll Dimensions 1m x 50mDurable PlasticWeatherproofReusable",BQ,garden_buildings_storage
2056,Oypla Heavy Duty Green Safety Barrier Mesh Fencing 1mtr x 25mtr,12.99,Garden arbours,https://www.diy.com/departments/oypla-heavy-duty-green-safety-barrier-mesh-fencing-1mtr-x-25mtr/5056233250410_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/oypla-safenet-heavy-duty-green-safety-barrier-mesh-fencing-1mtr-x-50mtr~5056233250243_01c_MP?wid=284&hei=284,"One roll of heavy duty safety barrier fencing and just a few pins (sold separately) will give you a temporary fence erected in minutes.  The safety barrier fence can be used for cordoning off areas on construction sites, railways and sporting events etc.Features and benefitsOfficial Oypla Branded Product - Brand New Free UK DeliveryRoll Dimensions 1m x 25mDurable PlasticWeatherproofReusable",BQ,garden_buildings_storage
2057,Oypla 1.15m x 10m Green PVC Coated Galvanised Steel Chain Link Fencing,31.99,Garden arbours,https://www.diy.com/departments/oypla-1-15m-x-10m-green-pvc-coated-galvanised-steel-chain-link-fencing/5060544757858_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/oypla-heavy-duty-green-safety-barrier-mesh-fencing-1mtr-x-25mtr~5056233250410_01c_MP?wid=284&hei=284,"The chain link fencing is made from high quality weatherproof galvanised steel with a hot-dipped green PVC coating ensuring extra strength, long life, and a more attractive appearance.Features and benefitsOfficial Oypla Branded Product - Brand New Free DeliveryGalvanised Steel with Hot-Dipped PVC CoatingLength: 10mHeight: 1.15mHole Size: 60 x 60mm",BQ,garden_buildings_storage
2058,Oypla Heavy Duty Orange Safety Barrier Mesh Fencing 1mtr x 15mtr,10.99,Garden arbours,https://www.diy.com/departments/oypla-heavy-duty-orange-safety-barrier-mesh-fencing-1mtr-x-15mtr/5056233250434_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/oypla-1-15m-x-10m-green-pvc-coated-galvanised-steel-chain-link-fencing~5060544757858_01c_MP?wid=284&hei=284,"One roll of heavy duty safety barrier fencing and just a few pins (sold separately) will give you a temporary fence erected in minutes.  The safety barrier fence can be used for cordoning off areas on construction sites, railways and sporting events etc.Features and benefitsOfficial Oypla Branded Product - Brand New Free UK DeliveryRoll Dimensions 1m x 15mDurable PlasticWeatherproofReusable",BQ,garden_buildings_storage
2059,Oypla 1.2m x 10m Green PVC Coated Galvanised Steel Wire Mesh Fencing Garden Euro Fence,31.99,Garden arbours,https://www.diy.com/departments/oypla-1-2m-x-10m-green-pvc-coated-galvanised-steel-wire-mesh-fencing-garden-euro-fence/5060544752594_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/oypla-heavy-duty-orange-safety-barrier-mesh-fencing-1mtr-x-15mtr~5056233250434_01c_MP?wid=284&hei=284,"The wire mesh fencing is made from high quality weatherproof galvanised steel with a hot-dipped green PVC coating ensuring extra strength, long life, and a more attractive appearance.Features and benefitsOfficial Oypla Branded Product - Brand New Free UK DeliveryGalvanised Steel with Hot-Dipped PVC CoatingLength: 10m - Height: 1.2mHole Size: 100 x 75mmThickness: 2.2mm",BQ,garden_buildings_storage
2060,Oypla Safe Net Heavy Duty Black Safety Barrier Mesh Fencing 1mtr x 50mtr,19.99,Garden arbours,https://www.diy.com/departments/oypla-safe-net-heavy-duty-black-safety-barrier-mesh-fencing-1mtr-x-50mtr/5056233250373_BQ.prd,https://media.diy.com/is/image/KingfisherDigital/oypla-1-2m-x-10m-green-pvc-coated-galvanised-steel-wire-mesh-fencing-garden-euro-fence~5060544752594_01c_MP?wid=284&hei=284,"One roll of heavy duty safety barrier fencing and just a few pins (sold separately) will give you a temporary fence erected in minutes.  The safety barrier fence can be used for cordoning off areas on construction sites, railways and sporting events etc.Features and benefitsOfficial Oypla Branded Product - Brand New Free UK DeliveryRoll Dimensions 1m x 50mDurable PlasticWeatherproofReusable",BQ,garden_buildings_storage
