product,price,category,link,image,description
Radio Aerials 3 Element,£18.99,N/A,https://www.toolstation.com/radio-aerials/p84718,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Radio aerial suitable for DAB reception. Suitable for outdoor or loft installation. Includes heavy Duty mast clamp. Use in conjunction with 12491, 69098 or 29194 for easy install.• Outdoor aerial optimised for DAB radio reception• Band VHF-DAB 174-230MHz• 3 Element• Easy Termination with Saddle & Clamp"
C.K MightyRod Standard Cable Rod Set 10m,£31.98,N/A,https://www.toolstation.com/ck-mightyrod-standard-cable-rod-set/p91186,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"With the perfect balance of rigidity and flexibility, this CK MightyRod set will have you covered for the majority of your cable routing requirements.The high sheen fibreglass composite rods are designed to minimise snagging and splintering, while the triple-bonded steel connectors ensure extreme torsion and tensile strength. These connectors are slimline too, for easier accessibility through smaller holes.Each of these CK cable rods has a 5mm diameter, and is 1m long. There are 10 rods in the pack, along with a cable hook, mini eye and ring, coiled steel 190mm flexi-lead and 5mm adaptor.• Triple-bonded steel connectors for extreme torsion and tensile strength• High sheen fibreglass composite rods minimise snagging and splintering• 5mm rods offer an optimal balance of rigidity and flexibility• Slimline connectors further reduce snagging• Perfect for the majority of your cable routing requirements• Comes with 10x 1m rods, cable hook, mini eye and ring, coiled steel 190mm flexi-lead, 5mm adaptor (enables use with other brands)"
"Roughneck Demolition & Lifting Bar 37"" (970mm)",£29.98,N/A,https://www.toolstation.com/roughneck-demolition-lifting-bar/p63005,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"The Roughneck demolition and lifting bar lets you dismantle nailed-down material and hoist heavy objects with ease. Use the bar to lift up floorboards, break up pallets and take down doors or windows frames. It also lets you lift up heavy objects, such as paving slabs, without having to get your hands under them.The 37” handle allows you to stand as you're breaking things apart or lifting something from the floor, which will help protect your back. By simply holding the tool and bending through the knees, you gain enough leverage to move objects from the ground without feeling any strain. The long handle is also helpful in overhead work, giving you the extra reach to pry high up materials. Its two pronged design works like a forklift, sliding under tricky surfaces and keeping them balanced on top of the bars as they rise. The rounded heel of the fork lets you roll it under a surface to increase momentum, making it easier to move heavy objects.• Ideal for ripping up floorboards• Indispensable for demolition work• Lift heavy objects like paving slabs without risking injury to fingers• 37"" (970 mm)• Double crowbar design• Contractor grade• Drop forged steel construction• Heat treated for extra durability• Heavy duty"
White LED IP20 Dual Voltage Shaver Light 8W 480lm,£31.48,N/A,https://www.toolstation.com/white-led-ip20-dual-voltage-shaver-light/p91776,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,• IP20• 240V and 110V shaver outputs
Einhell 1.6hp 24L Oil Free Compressor + 5Pc Airtool Kit 230V,£129.98,N/A,https://www.toolstation.com/einhell-16hp-24l-oil-free-compressor-5pc-airtool-kit/p57053,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Enjoy simple operation and hassle-free upkeep when you use this Einhell TC-AC 200/24/8 air compressor. It’s powered by an oil-free and service-free motor, which means minimal maintenance requirements.The 24L tank has sufficient air reserves, and the maximum operating pressure of 8 bar can be regulated by a pressure reducer. For controlled working pressure, there is a pressure gauge and a quick-release coupling. For safety there is a non-return and safety valve, and there is also a drain plug for user-friendly maintenance.A secure standing position is ensured by the vibration damped foot and, for easy transportation, there are large wheels and a holding bar. Einhell is convinced of the quality and offers a 10-year rust through warranty for the tank. Supplied with a five-piece air tool kit.• Large 24L tank offers plenty of air reserves• Maximum operating pressure of 8 bar• Powerful 15,000 rpm motor delivers suction power of 180L per minute• Oil-free and service-free motor for little maintenance• Many applications up to 8 bar can be set by pressure regulator• Pressure gauge and quick-release coupling for controlled pressure• Non-return and safety valve for added safety• Wheel-mounted with pull handle ensures it’s easy to move• Supplied with five-piece air tool kit• 10-year manufacturer’s warranty against rusting through of tank (T&Cs apply)"
FireAngel Pro Connected Wireless Interlink CO Alarm Battery Powered,£56.69,N/A,https://www.toolstation.com/fireangel-pro-connected-wireless-interlink-co-alarm/p21393,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Advanced electrochemical carbon monoxide sensor with a loud, clear, alarm. Large test button and end of life alert. Wall mountable or portable for the home. Powered by 10 year sealed for life battery."
Sentinel X400 Sludge Remover 1L,£19.18,N/A,https://www.toolstation.com/sentinel-x400-sludge-remover/p28178,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"High performance cleaner, specifically designed for cleaning older central heating systems. A non-acid treatment which restores circulation to radiators and pipework. Ruthlessly efficient formula shifts built-up magnetite sludge, eliminating cold spots in radiators and restoring proper heat distribution."
Ebb + Flo Braye Taps Basin Pillar,£31.48,N/A,https://www.toolstation.com/ebb-flo-braye-taps/p11605,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"• Brass tap body with zinc handles• 5 years manufacturer's warranty (T&Cs apply)• Complete with brass plated zinc back nuts and rubber washers• Basin mixer complete with stainless steel flexible hoses 11605: 1/2"" ceramic disc valve operation. 5.5Ltr/min at 0.1 bar52104: 3/4"" ceramic disc valve operation. 10Ltr/min at 0.1 bar94015: 40mm ceramic disc cartridge. 6Ltr/min at 0.2 bar92468: 3/4"" ceramic disc valve operation. 14Ltr/min at 0.1 bar20561: 3/4"" ceramic disc valve operation. 19Ltr/min at 0.2 barThese basin pillar taps from Ebb+Flo feature a polished chrome finish to complement the sturdy brass construction. With ½” ceramic disc valve operation via the twin lever tap handles, water flows seamlessly for simple, safe operation by all members of any household. Featuring easily identifiable hot and cold water selection, these bathroom taps are suitable for all water systems and pressures for smooth, quiet function, and are WRAS approved.• Twin lever tap handles• Chrome finish• ½” ceramic disc valve• Suitable for 2 tap hole basin• Suitable for high and low pressure• Min. working pressure: 0.1 bar• Max. working pressure: 5.0 bar• WRAS approved"
Minotaur Wood Chisel Set,£10.98,N/A,https://www.toolstation.com/minotaur-wood-chisel-set/p85696,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Blades are hardened and tempered to exacting standards, ensuring that the cutting edge remains sharper for longer. Metal striking cap prolongs life and prevents handles from mushrooming. Set includes; 13, 19, 25mm and storage wallet.High quality chisels for professional work. Manufactured from chrome vanadium steel. Strike force passes through the chisel into the workpiece for greater efficiency and control.• Chrome vanadium sharpened blades• Soft grip handle• Storage wallet Includes:• 13mm• 19mm• 25mm"
Ebb + Flo Contract Lever Pillar Kitchen Taps,£27.48,N/A,https://www.toolstation.com/ebb-flo-contract-lever-pillar-kitchen-taps/p31110,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"• Brass tap body with zinc handle• Suitable for high and low pressure• 1/2"" ceramic disc valve operation• Min working pressure: 0.1 bar• Complete with brass plated zinc back nuts and rubber washers• WRAS approved• 5 year manufacturer's warranty (T&Cs apply)These kitchen pillar taps from Ebb+Flo feature a polished chrome finish to complement the sturdy brass construction. With ½” ceramic disc valve operation via the modern, twin lever tap handles, water flows seamlessly from the short arm pillar spouts. Featuring easily identifiable hot and cold water selection, these kitchen taps are suitable for all water systems and pressures for smooth, quiet function and high flow rates, and are WRAS approved."
DeWalt DW088CG-XJ Cross-Line Green Laser Level,£149.49,N/A,https://www.toolstation.com/dewalt-dw088cg-xj-cross-line-green-laser-level/p67672,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"If you’re working on your own, this DeWalt cross line laser is the perfect companion to help you make sure your work is level and true. It’s so simple to use, with two-button operation to select between horizontal or vertical lines – or both at the same time.This versatile laser level can be used wherever you need it. It’s designed with a strong magnetic pivoting base for a firm attachment to metal surfaces, and also comes with a bracket for attachment to walls or ceilings. The smooth pivoting function lets you transfer your marks to work around a room, and the green beam is far brighter than red alternatives. The laser is self-levelling up to 4°, and it’s protected by an overmolded housing along with thick glass – as well as improving the tool’s strength and durability, this helps to maintain calibration under jobsite conditions too.• Projects horizontal, vertical and cross lines• Green beam is four times brighter than red beam for greater visibility• Self levelling up to 4° surface angle, with automatic out-of-level indication• Accuracy of +/-3mm at 10m• Visibility range of 20m – increased to 50m if used with compatible detector  40258 • IP54-rated overmolded housing and thick glass for tough protection• Simple touch pad control with two-button operation• Low battery indication alerts you when replacements are needed• Strong magnetic pivoting base for flush attachment to metal surfaces• 1/4"" thread for use with tripod• Backplate bracket included for easy attachment to walls or ceilings• Pivoting feature helps you easily transfer your marks around a room• Includes bracket, 3x AA batteries for 16+ hours runtime and carry case"
Croydex ABS Grab Rail 450mm,£10.48,N/A,https://www.toolstation.com/croydex-abs-grab-rail/p51977,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,• Ribbed rail to aid grip• 100kg max load when fitted to a solid wall• 82mm diameter• Concealed fixings• Fixings not included
Crabtree Loadstar 10W Consumer Unit + 8 MCBs 63A Type A RCDs,£89.99,N/A,https://www.toolstation.com/crabtree-loadstar-10w-consumer-unit-8-mcbs/p39128,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"• 10 Way Flexible configuration as High Integrity or Dual RCD• 100A double pole isolator• 63A 30mA Type A double pole RCDs• Populated with 8 Type B Miniature Circuit Breakers (4 x 6A, 1 x 16A, 1 x 20A, 2 x 32A) + 2 Blanks• Constructed from a full metal enclosure with curved visor• Surface mounted• IP2XC• BS EN 61439-3"
Polypropylene Flexible Conduit 20mm x 100m Coil Black,£69.99,N/A,https://www.toolstation.com/polypropylene-flexible-conduit/p20536,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"You can safely encase electrical wires and protect them from damage with this black polypropylene flexible conduit coil from Pro-Fix. The reliable coil comes in a 100 m length, making it a popular choice for larger commercial jobs. This 20 mm tubing is flexible to ensure you can easily mould it into place around large and awkwardly-shaped objects.Made from hard-wearing polypropylene, it's tough enough to withstand the knocks and scrapes of daily life. This material is easy to cut to size, which reduces both waste and installation costs. For safety, it's self-extinguishing and will stop burning once the source of a flame is removed.• Protects cables, conductors and wiring• Corrugated tubing is more flexible and ideal for use around sharp bends• Comes in a 100 m length but is easily cut to size• Temperature range of -5°C to 90°C• Self-extinguishing for added safety"
Stanley Control Grip Long Nose Pliers 200mm,£10.38,N/A,https://www.toolstation.com/stanley-control-grip-long-nose-pliers/p52186,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Induction hardened blade and tempered jaws for long life, sharpness and gripping strength. Ergonomically designed handles allow for varying degrees of pressure and control.Stanley Control Grip Long Nose Pliers are made from forged carbon steel. They feature precision milled cutting edges and pivot for a smooth opening and closing of the jaws. All exposed steel surfaces have been sanded and are protected against corrosion. The bi-material, ergonomically designed handles allow for varying degrees of pressure and control.• Forged carbon steel jaws and handle for long life• Induction hardened edge for durability• Bi-material handle for comfort• Varying handle grip for control*Colour and finish may vary"
Spacepro Classic 4 Door Sliding Wardrobe Kit Cashmere and Mirror 2370 x 2260mm,£480.00,N/A,https://www.toolstation.com/spacepro-classic-4-door-sliding-wardrobe-kit-cashmere-and-mirror/p48748,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Don’t let any storage space go to waste. With these sliding wardrobe doors, you’ll make full use of every available inch – Spacepro Classic offers unparalleled style and practicality.As well as maximising wardrobe space, you’ll open up the room too – choosing Spacepro sliding doors instead of hinged alternatives could save you up to 500mm of floor space in front of the wardrobe.The attractive mirror and cashmere panel sliding doors come with a track that can be easily cut to size. For a complete installation, combine the doors with Spacepro framing kits, end panels and interior storage – all sold separately.• Four 610mm sliding doors maximise storage space• Ideal aperture of 2260(H) x 2370(W)mm• Stylish cashmere panel and mirror finish doors• Colour-matched trackset included• Easy to install in a matter of hours• Traditional frame design with a curved profile for easy handling• Framing kits, end panels and interior storage sold separately• 10-year manufacturer’s guarantee on all moving parts (T&Cs apply)"
Keter Folding Work Bench,£57.68,N/A,https://www.toolstation.com/keter-folding-work-bench/p10910,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Need a strong and reliable workbench, wherever you go? The impressive Keter folding workbench is perfect for busy workers who are always on the move – it's lightweight enough to easily carry from job to job, yet it's sturdy and robust enough to work with loads of up to 453kg when assembled.No time is wasted when you need to set up. Simply pull the release latches and lift the table top. The legs will automatically drop into place, and you just need to lock the side supports and fasten the table. Assembly takes just 30 seconds – it really is that easy!The two clamps can be positioned horizontally or vertically, which means they're easily adjustable to suit almost any job. The bench itself is secure and stable too, thanks to built-in leg stabilisers and integrated universal metal T-track rails. With the Keter folding work table, you'll be in complete control no matter what the job is.• Folded to fully assembled in just 30 seconds, so no time is wasted• Strong and sturdy design with a safe working load of 453kg / 1,000lb• Two adjustable clamps can go horizontally or vertically to suit almost any job• Lockable side supports and leg stabilisers keep bench secure and stable• Easily folds flat in seconds to save valuable storage space between uses• Convenient handle makes it easier than ever to carry from job to job"
Stanley FatMax Groove Joint Waterpump Pliers 250mm,£18.38,N/A,https://www.toolstation.com/stanley-fatmax-groove-joint-waterpump-pliers/p78298,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,Drop forged construction for added strength. Easy to use due to PushLock™ adjustment button. Ergonomic bi-material handle. Induction hardened jaws for increased durability. 17 adjustable locking positions for versatility. Black chrome finish.
Bahco Trim Pad Remover Pliers,£31.79,N/A,https://www.toolstation.com/bahco-trim-pad-remover-pliers/p94974,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"High performance alloy steel with black phosphate finish on the heads. Designed to facilitate the removal of trim pads, panels, staples, and door panels.• For the removal of trim pads, panels, staples etc• Suitable in areas with difficult access• Material: alloy steel• Finish: black phosphate• Length: 230mm"
Irwin Quick-Grip Mini 2 Pack 12''/300mm,£10.98,N/A,https://www.toolstation.com/irwin-quick-grip-mini-2-pack/p21564,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Looking for a set of compact clamps to achieve efficient bonding in tight spaces? These Irwin Quick Grip mini clamps deliver up to 150 lbs (63 kg) of clamping force despite their pocket sized proportions, so you'll get plenty of bang for your buck. Use them for lighter duty tasks where you need to glue materials together, as well as for holding and positioning work while you saw or drill.You can adjust the jaws of the clamp in various ways to suit the job, and use this tool with one hand. Thanks to the smooth, non-marring pads, the materials you're working with won't get damaged by the clamping action, and you can easily remove the pads for cleaning or to get a tighter grip. The devices are made from tough, reinforced resin, so they're real workhorses. The patented pistol grip design means they're comfortable to use.• Pack of two mini bar clamps• Up to 63kg of clamping force• Multi position jaws• Quick release trigger• Removable, soft, non-marring pads• Carbon steel I-beam bar for continuous pressure• Comfortable pistol grip• Ideal for lighter duty applications"
Ximax Oxford Duo Designer Radiator 1800 x 595mm 6041Btu Anthracite,£352.96,N/A,https://www.toolstation.com/ximax-oxford-duo-designer-radiator/p32727,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"A radiator from the Ximax Oxford Duo collection does far more than just heat your home. It instantly becomes a focal point in the room – with its modern panel design, this tall designer radiator adds style and sophistication to the decor of any modern home.Suitable for use with hot water heating systems, the radiator’s performance is just as impressive as its appearance. A high heat output will keep your room at the perfect temperature, and the powder-coated finish helps to radiate heat more effectively. It’s easy to install too, and comes with wall fixings, plug and vent included.• Modern panel design will become a stylish feature of any room• Suitable for hot water central heating systems• Steel construction with high-quality pre-treatment for robust durability• Powder-coated finish radiates heat from the surface more effectively• Heat output calculated at Delta T50°C• Pressure-tested to 5.2 bar, with a maximum working pressure of 4 bar• Maximum working temperature: 120°C• Projection from wall: 90mm• Wall to centre: 60mm• Connection size: 1/2""• Easy to install with wall fixings, plug and vent included• 10-year manufacturer's guarantee (T&Cs apply)• Manufactured and tested to EN-442"
Surge Protected Extension Lead 4 Gang 2m,£8.99,N/A,https://www.toolstation.com/surge-protected-extension-lead/p40915,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"This four-gang extension lead is ideal for use with IT equipment in the home or office. The built-in power surge protection is a real advantage – a spike in electrical power can seriously harm electronics, so it’s good to know your valuable kit is protected. There’s a green light to show that surge protection is active. The plug is also changeable too. That’s a useful feature if you need to thread the cable through a small space. Simply remove the plug, pass the cable through and reattach it. • Robust four-gang extension lead for workshop, office or home use • Surge protection with green light indicator • 2 m cable helps you position your power points conveniently • 13 A"
Sentinel Eliminator Vortex250 Ultra-Compact Magnetic Filter Protection Pack 22mm Filter Only,£83.98,N/A,https://www.toolstation.com/sentinel-eliminator-vortex250-ultra-compact-magnetic-filter-protection-pack/p74624,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Ultra-compact filter for powerful magnetic filtration of all types of system debris associated with wet central heating systems. Fitted above or below a boiler, will protect the system against all typed of debris and is ideal where space is highly restricted.• Ideal for space constrained  and cupboard fit installs• Constructed from GRP with a brass forged T-piece• 22mm integrated isolation valve• Quick and easy cleaning without the need of stripping the filter• 9000 Gauss magnet with 180ml collection capacity• Easily serviced via the secure drain cap• Maximum temperature: 100°C• Maximum operating pressure: 3 bar• Maximum flow rate: 35 litres/min• Mounting: on horizontal or vertical pipework"
BG 13A Low Profile SP A & C Type USB Switched Socket 2 Gang 2 USB 4.1A,£17.49,N/A,https://www.toolstation.com/bg-13a-low-profile-sp-a-c-type-usb-switched-socket/p78846,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,
"Stanley Adjustable Quick Square 6¾"" (170mm)",£18.98,N/A,https://www.toolstation.com/stanley-adjustable-quick-square/p19400,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Heavy duty, aluminium construction with adjustable design. Can be used as a saw guide, bevel or protractor. Common, Jack and Hip and Valley scales for various applications. Black body with yellow graduations for maximum readability in various light conditions. Supplied with an adjustable arm."
"Old Hill Ironworks Fleur de Lys Tee Hinge 460mm 18""",£36.75,N/A,https://www.toolstation.com/old-hill-ironworks-fleur-de-lys-tee-hinge/p78479,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Pair of Fleur de Lys tee hinges of high quality iron construction. Protected with a high density zinc rich undercoat to increase durability, with a UV colour fast black powder coated finish. Salt spray tested for over 700 hours.• Dimensions: 460 x 120mm• 12 year manufacturer's mechanical guarantee (T&Cs apply)Complete with black stainless steel fixings."
Culina Single Gas Oven,£384.98,N/A,https://www.toolstation.com/culina-single-gas-oven/p54898,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"• 2 function gas oven including gas grill• Natural gas only• 58 litre capacity• 1 Shelf and Grill Pan set• Energy Rating A• 5 years manufacturer's warranty on parts, 2 years manufacturer's warranty on labour (T&Cs apply)"
Triton 3 Spray Shower Handset Chrome,£18.88,N/A,https://www.toolstation.com/triton-3-spray-shower-handset/p77452,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"• Universal fitting, fits most shower hoses• Easy clean• Suitable for all shower types• 1/2"" BSP shower head connection"
Baxi 600 Series Combi Boiler 24kW,£989.98,N/A,https://www.toolstation.com/baxi-600-series-combi-boiler/p30204,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"• Compact size to fit in a 290mm deep cupboard• Top flue outlet• LCD display• Can be operated using a smart phone or tablet• Brass hydraulics• Seven year manufacturer’s guarantee (registration required, T&Cs apply)• This product should only be installed by a Gas Safe registered engineer.Unfortunately due to the nature of the products and for safety reasons, we cannot accept returns on unwanted boilers (your statutory rights are not affected). Please see the website for more details."
Stanza Toledo Door Handles Matt Black Latch,£12.98,N/A,https://www.toolstation.com/stanza-toledo-door-handles/p58560,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"• Backplate length 170mm, width 40mm• Handle length 155mm, projection 66mm• BS EN 1634-1• Aluminium construction• Supplied with fixingsA modern choice for your home if you're looking to refresh the look of your door. This high-quality door handle is from the Zoo Stanza range of designer aluminium levers, with matching accessories available. With options in three finishes, they are sure to complement any door in your home, suiting both modern and traditional doors. With full aluminium construction and a slim easy to grip arched lever design, the Toledo Lever on Backplate provides long performance and fantastic aesthetic appeal. The Stanza Toledo on Backplate range is fire rated to 60 minutes and is also supplied with no plastic packaging."
110V Tool Transformer 3kVA 2 x 16A Outlets,£86.99,N/A,https://www.toolstation.com/110v-tool-transformer/p80013,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,For use with 110V power tools. Tough GRP case. Fitted 13A plug.
"Irwin Jack Saw Triple Pack 550mm (22"")",£29.99,N/A,https://www.toolstation.com/irwin-jack-saw-triple-pack/p81676,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Be ready for a range of sawing tasks with this triple pack of Irwin Jack hand saws. The set includes the 770 (coarse), 880 (universal) and 990 (fine) saws – a trade-quality trio that delivers best-in-class cutting performance.The triple-ground teeth on each saw have been designed to cut 25% faster, with blades made from high-quality C75 steel – this ensures maximum power transfer with every stroke. The large, soft-grip handles offer comfort as well as control, even if you’re wearing gloves.• Includes coarse, universal and fine hand saws• High-quality C75 steel for maximum power transfer• Triple-ground teeth cut through building materials faster• 90° and 45° markings• Soft-grip handles keep hands comfortable• Increased hand space for use with gloves"
Van Vault Tube 100 3030 x 90 x 126mm (Internal),£128.51,N/A,https://www.toolstation.com/van-vault-tube-100/p20133,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Designed for secure transportation of copper pipe and conduit. Carrying capacity of 34 lengths of 15mm tube and produced with a dual end loading system. Kit also includes 2 padlocks and 3 keys, plus universal roof fixing mounts."
C.K Triton XLS Insulated Screwdriver Set,£21.48,N/A,https://www.toolstation.com/ck-triton-xls-insulated-screwdriver-set/p61933,https://cdn.toolstation.com/assets/toolstation-logo-halo.svg,"Large soft grip tri-lobe handle injection moulded directly to blade giving ultimate bond for reliability and durability. Anti roll flats to prevent screwdriver rolling off sloping surfaces. Toughened alloy steel blade. Precision machined tips to reduce the risk of tip breakage. Set contains: SL2.5, SL4, SL5.5, PZ1 and PZ2.Conform to EN60900:2004 tested to 10,000V. Safe for live working up to 1000V."
