id,name,image,description,category,sub_category,main_category,top_seller,price
28,"20mm Gravel, Bulk Bag",https://media.diy.com/is/image/Kingfisher/20mm-gravel-bulk-bag~5030349002675_02c?wid=500&hei=500,"Coverage will be dependent on depth laid, ground conditions etc.",Aggregates & sand,building_supplies,building_hardware,1,70.0
29,"10mm Gravel, Bulk Bag",https://media.diy.com/is/image/Kingfisher/20mm-gravel-bulk-bag~5030349002675_02c?wid=500&hei=500,"Coverage will be dependent on depth laid, ground conditions etc.",Aggregates & sand,building_supplies,building_hardware,1,70.0
30,"All-in Ballast, Bulk Bag",https://media.diy.com/is/image/Kingfisher/all-in-ballast-bulk-bag~5030349002651_02c?$MOB_PREV$&$width=500&$height=500,"Coverage will be dependent on depth laid, ground conditions etc.",Aggregates & sand,building_supplies,building_hardware,1,70.0
31,"20mm Limestone Chippings, Bulk Bag",https://media.diy.com/is/image/Kingfisher/20mm-limestone-chippings-bulk-bag~5030349002699_03c_bq?$MOB_PREV$&$width=500&$height=500,"Please note that product supplied comes from a natural source and may vary in colour, size and texture.",Aggregates & sand,building_supplies,building_hardware,1,70.0
32,"MOT type 1 Subbase, Bulk Bag",https://media.diy.com/is/image/Kingfisher/mot-type-1-subbase-bulk-bag~5030349002750_02c?$MOB_PREV$&$width=500&$height=500,"Coverage will be dependent on depth laid, ground conditions etc.",Aggregates & sand,building_supplies,building_hardware,1,70.0
33,"Tarmac Subbase, Large Bag",https://media.diy.com/is/image/Kingfisher/mot-type-1-subbase-bulk-bag~5030349002750_02c?wid=500&hei=500,"Please note that product supplied comes from a natural source and may vary in colour, size and texture",Aggregates & sand,building_supplies,building_hardware,0,4.95
34,"Tarmac 20mm Gravel, Large Bag",https://media.diy.com/is/image/Kingfisher/tarmac-20mm-gravel-large-bag~5030349012360_01c_BQ?$MOB_PREV$&$width=500&$height=500,"Coverage will be dependent on depth laid, ground conditions etc.",Aggregates & sand,building_supplies,building_hardware,0,3.7
35,"Tarmac Sharp sand, Large Bag, 22.5kg",https://media.diy.com/is/image/Kingfisher/tarmac-sharp-sand-large-bag-22-5kg~5030349012445_01c_BQ?$MOB_PREV$&$width=500&$height=500,"Ideal for screeding, paths, blocks & slabs and concrete mixing.",Aggregates & sand,building_supplies,building_hardware,0,3.23
36,"Tarmac All-in Ballast, Large Bag",https://media.diy.com/is/image/Kingfisher/tarmac-all-in-ballast-large-bag~5030349012391_01c_BQ?$MOB_PREV$&$width=500&$height=500,Pre blended aggregates for use in concrete mixes with cement and water. Can be used to fill voids in construction projects.,Aggregates & sand,building_supplies,building_hardware,0,3.68
37,"Building sand, Bulk Bag",https://media.diy.com/is/image/Kingfisher/building-sand-bulk-bag~5030349002705_02c_bq?$MOB_PREV$&$width=500&$height=500,"Coverage will be dependent on depth laid, ground conditions etc.",Aggregates & sand,building_supplies,building_hardware,0,70.0
38,Blooma Play sand 22.5kg,https://media.diy.com/is/image/Kingfisher/blooma-play-sand-22-5kg~5030349012162_01c_bq?$MOB_PREV$&$width=500&$height=500,Keep your children busy for hours and enjoying the outdoors with this bag of play-sand. Suitable for use in children's sand pits.,Aggregates & sand,building_supplies,building_hardware,0,7.5
39,"Tarmac Kiln dried Paving sand, Large Bag",https://media.diy.com/is/image/Kingfisher/tarmac-kiln-dried-paving-sand-large-bag~5030349011363_02c?$MOB_PREV$&$width=500&$height=500,"Please note that product supplied comes from a natural source and may vary in colour, size and texture.",Aggregates & sand,building_supplies,building_hardware,0,6.8
40,"Tarmac Grano dust, Bulk Bag",https://media.diy.com/is/image/Kingfisher/tarmac-grano-dust-bulk-bag~5030349002736_36c?$MOB_PREV$&$width=500&$height=500,"Mix this bag of grano dust with cement to make a fine concrete, ideal for outdoor building and construction applicationsCE marked",Aggregates & sand,building_supplies,building_hardware,0,64.0
41,"Sharp sand, Bulk Bag",https://media.diy.com/is/image/Kingfisher/sharp-sand-bulk-bag~5030349002644_02c?$MOB_PREV$&$width=500&$height=500,"Coverage will be dependent on depth laid, ground conditions etcA coarse sand used in screeding, block and slab laying applications and also for concrete mixing.",Aggregates & sand,building_supplies,building_hardware,0,70.0
42,"10mm Limestone Chippings, Bulk Bag",https://media.diy.com/is/image/Kingfisher/10mm-limestone-chippings-bulk-bag~5030349002682_03c?$MOB_PREV$&$width=500&$height=500,"Coverage will be dependent on depth laid, ground conditions etc.",Aggregates & sand,building_supplies,building_hardware,0,70.0
43,"Tarmac 10mm Gravel, Large Bag",https://media.diy.com/is/image/Kingfisher/tarmac-10mm-gravel-large-bag~5030349012353_01c_BQ?$MOB_PREV$&$width=500&$height=500,"Coverage will be dependent on depth laid, ground conditions etc.",Aggregates & sand,building_supplies,building_hardware,0,3.92
44,Tarmac Sand 20kg Bag,https://media.diy.com/is/image/Kingfisher/tarmac-sand-20kg-bag~5030349012124_08c_BQ?$MOB_PREV$&$width=500&$height=500,Features and benefitsPH balanced. Helps water drain from growing media. Waterproof packaging can be stored outside,Aggregates & sand,building_supplies,building_hardware,0,5.5
45,"Tarmac Building sand, Large Bag",https://media.diy.com/is/image/Kingfisher/tarmac-building-sand-large-bag~5030349012407_01c_BQ?$MOB_PREV$&$width=500&$height=500,Mix with cement and water to make bricklaying mortar. For use in bricklaying and internal rendering.,Aggregates & sand,building_supplies,building_hardware,0,2.98
46,"Tarmac Plastering sand, Large Bag",https://media.diy.com/is/image/Kingfisher/tarmac-plastering-sand-large-bag~5030349012438_01c_bq?$MOB_PREV$&$width=500&$height=500,"Coverage will be dependent on depth laid, ground conditions etc.",Aggregates & sand,building_supplies,building_hardware,0,4.75
47,"Tarmac 20mm Limestone Chippings, Large Bag",https://media.diy.com/is/image/Kingfisher/tarmac-20mm-limestone-chippings-large-bag~5030349012384_01c_bq?$MOB_PREV$&$width=500&$height=500,"Coverage will be dependent on depth laid, ground conditions etc. For use in concreting applications. Use to create high strength concrete mixes. Not for decorative use",Aggregates & sand,building_supplies,building_hardware,0,6.85
48,"Tarmac 10mm Limestone Chippings, Large Bag",https://media.diy.com/is/image/Kingfisher/tarmac-10mm-limestone-chippings-large-bag~5030349012377_01c_bq?$MOB_PREV$&$width=500&$height=500,This limestone is suitable for concreting applications to give finer concrete mixes. ideal for pathways & drives..Not for decorative use. Not for decorative use.,Aggregates & sand,building_supplies,building_hardware,0,6.85
49,Tarmac Weed Free Paving sand 20kg Bag,https://media.diy.com/is/image/Kingfisher/tarmac-10mm-limestone-chippings-large-bag~5030349012377_01c_bq?wid=500&hei=500,"This paving sand from Tarmac is specially formulated to prevent weed growth in the joints between paving slabs & blocks. It is suitable for use with any paving project and is an organic method of inhibiting unwanted weed growth. Inhibits growth of weeds, algae & lichens.",Aggregates & sand,building_supplies,building_hardware,0,13.23
50,"Plastering sand, Bulk Bag",https://media.diy.com/is/image/Kingfisher/plastering-sand-bulk-bag~5030349002712_02c?$MOB_PREV$&$width=500&$height=500,"Coverage will be dependent on depth laid, ground conditions etc.",Aggregates & sand,building_supplies,building_hardware,0,70.0
51,"Tarmac Red Building sand, Large Bag",https://media.diy.com/is/image/Kingfisher/tarmac-red-building-sand-large-bag~5030349012841_01c?$MOB_PREV$&$width=500&$height=500,"Please note that product supplied comes from a natural source and may vary in colour, size and texture",Aggregates & sand,building_supplies,building_hardware,0,2.87
52,Hyundai Silent 230V 24L Corded Compressor HY7524,https://media.diy.com/is/image/Kingfisher/hyundai-silent-230v-24l-corded-compressor-hy7524~5056275722722_01c_bq?$MOB_PREV$&$width=500&$height=500,"Weighing only 22kg the HY7524 whisper compressor is lighter than your conventional piston type air compressor and is completely oil-free, so there is no risk of oil contamination in the air supply. Low noise air compressor. Hyundai 750w / 230v direct drive electric motor with UK 3-pin 13amp plug.24 litre tank capacity provides an air displacement of 5.2CFM / 150 litres per minute and a maximum pressure of 100psi / 7bar. Pressure regulator with twin pressure gauges and twin quick release ‘Euro’ type air connectors and water / condensation trap. Includes automatic cut out switch, safety valve and pressure regulator.",Air compressors,equipment,tools_equipment,0,150.0
53,Hyundai Silent 230V 8L Corded Compressor HY5508,https://media.diy.com/is/image/Kingfisher/hyundai-silent-230v-8l-corded-compressor-hy5508~5056275722715_01c_bq?$MOB_PREV$&$width=500&$height=500,"Weighing only 15kg the HY5508 whisper compressor is lighter than your conventional piston type air compressor and is completely oil-free, so there is no risk of oil contamination in the air supply. The HY5508 features 4 robust rubber mounted feet and a carry handle for easy manoeuvrability. Powered by a 550w motor directly connected to the oil-less air compressor pump and rubber mounted for low vibration, makes it ideal for the home, light workshop or garage use and is powered by standard mains 230v supply. This maintenance-free compressor uses an oil-free diaphragm pump to produce a clean air supply and considerably reduce noise compared to conventional piston compressors. Hyundai's Silent 8 Litre Small Air Compressor- OIL Free Operation & Duty cycle of 25%.Powered By: 550 Watt, 230V Electric-Direct Drive Motor, Coupled With A UK 3-Pin, 13 Amp Plug , Suitable for Home or Workshop Use. Hyundai's HY5508 Silent Air Compressor Provides an Air Displacement of 4 CFM or 120 Litres / Minute at 100 PSI. Ideal For Air Brush Spraying And Home UseSuperior Design: Fitted with An Automatic Cut Out Switch, Air Release and Euro Quick-Release Air Connections For All User RequirementsUltra Lightweight & Manoeuvrable: The Air Compressor Weights Just 15KG - Coupled With 4 Robust Rubber Feet & Carry Handle It's Hyundai's Alternative for a Portable Yet Powerful Compressor",Air compressors,equipment,tools_equipment,0,120.0
54,Stanley DST 100/8/6/SI 6L Silent Air Compressor,https://media.diy.com/is/image/KingfisherDigital/stanley-dst-100-8-6-si-6l-silent-air-compressor~8016738772418_01c_MP?$MOB_PREV$&$width=500&$height=500,"The Stanley compressor Silent DST 100/8/6 has a 6 liter tank with a working pressure of 8 bar. The biggest advantage of the compressor is that it produces a maximum of 59 dB. As a result, it is always whisper quiet. Tank capacity: 6 liters
Intended Use:Inflatable Item, Paint Gun, Grease Gun, Tires, Fluid Gun, Tacker, Caulking Gun, Sandblaster
Power source: Mains voltage. Ultra-silent compressor for home and professional use.",Air compressors,equipment,tools_equipment,0,159.0
55,Scheppach HC51V 1500W 50 LTR Air Compressor - Oil Free,https://media.diy.com/is/image/KingfisherDigital/stanley-dst-100-8-6-si-6l-silent-air-compressor~8016738772418_01c_MP?wid=500&hei=500,"Comes with Supplied with HC51V compressor : 1 x carry handle, wheel set (pair), rubber feet x 1, fixing bolts, instructions. Compact and portable, the HC51V is a verticle air compressor that offers a perfect combination of performance and mobility in the one unit. It features a powerful 2.0 hp motor, 24 litre tank capacity, and with a maximum 10 bar operating pressure. It also features two quick release couplings to supply air to 2 x air tools at the same time. The ideal machine for operating such air tools as staplers, nailers, ratchets, impact wrench, air hammer, paint spraying, tyre inflation, and blow cleaning. W motor50 Litre capacity air tank10 bar / 145 psi max. operating pressure180 L/min air intake capacity. Long life oil free air pump. Built-in remote pressure regulator2 x quick release coupler. Long life oil-free air pump - Maintenance free",Air compressors,equipment,tools_equipment,0,199.98
56,Black + Decker 195/6 NK Air Compressor,https://media.diy.com/is/image/KingfisherDigital/black-decker-195-6-nk-air-compressor~8016738766950_01c_MP?$MOB_PREV$&$width=500&$height=500,"This compressor sucks in enough air to perform the necessary work. Think of inflating an air mattress or bicycle tire, or using a tacker. Tank capacity: 6 liters
Intended Use: Inflatable Item, Paint Sprayer, Liquid Sprayer, Sandblaster
Power source: Mains voltage
Pump capacity: 180 L/min. Versatile and easy to use, ideal for all hobby and semi-professional applications. Compact ON/OFF KnobEasy to handle thanks to built-in metal handle",Air compressors,equipment,tools_equipment,0,125.0
57,BOSCH EasyPump Cordless Pneumatic Air Pump (0603947000),https://media.diy.com/is/image/KingfisherDigital/bosch-easypump-cordless-pneumatic-air-pump-0603947000-~3165140997010_01c_MP?$MOB_PREV$&$width=500&$height=500,Features and benefitsBOSCH EasyPump Cordless Pneumatic Air Pump (0603947000)Inflation of up to 10.3 bar with real-time measurement and pre-select function. Maxpressure: 150 PSI / 10.3 bar / 1050 k.,Air compressors,equipment,tools_equipment,0,89.95
58,2HP 50 Litre 10 Bar Oil Free Compressor,https://media.diy.com/is/image/KingfisherDigital/2hp-50-litre-10-bar-oil-free-compressor~4006825597295_01c_MP?$MOB_PREV$&$width=500&$height=500,"The TC-AC 240/50/10 OF is a versatile compressor which, with its space-saving design, no workshed or garage should be without. It has a pressure reducer for working pressure adjustment up to 10 bar and provides excellent service in a large number of compressed air jobs. This means that the compressor can be transported in any position. The controlled working pressure of the compressor is indicated by a pressure gauge and tapped through a quick-lock coupling. For mobility and easy transportation there is a holding bar and large wheels. The condensate is drained from the tank through the drain plug, making maintenance user-friendly. The solid, long-lasting 50 litre tank holds generous reserves for long work sessions and comes with a 10-year warranty against perforation corrosion of the tank. The 50 litre tank offers plenty of air reserves. Compact, space-saving design. Applications up to 10 bar can be set using the pressure reducer. Pressure gauge & quick-release coupling for regulated pressure. Large wheels and holding bar for easy transport.",Air compressors,equipment,tools_equipment,0,230.0
